"""Munic¡pio"";""02 Procedimentos com finalidade diagnostica"";""03 Procedimentos clinicos"";""04 Procedimentos cirurgicos"";""05 Transplantes de orgaos, tecidos e celulas"";""Total"""
"""311860 CONTAGEM"";8;12598;11493;28;24127"
"""311880 CORACAO DE JESUS"";-;1061;1173;-;2234"
"""311930 COROMANDEL"";-;991;466;-;1457"
"""311940 CORONEL FABRICIANO"";-;2433;1393;-;3826"
"""312020 CRISTAIS"";-;211;145;-;356"
"""312050 CRISTINA"";-;623;-;-;623"
"""312080 CRUZILIA"";1;1069;949;-;2019"
"""312090 CURVELO"";2;4567;4147;-;8716"
"""312120 DELFINOPOLIS"";-;166;-;-;166"
"""312160 DIAMANTINA"";-;4636;4000;8;8644"
"""312200 DIVINO"";-;424;107;-;531"
"""312210 DIVINO DAS LARANJEIRAS"";-;146;-;-;146"
"""312230 DIVINOPOLIS"";156;8194;8217;379;16946"
"""312260 DOM JOAQUIM"";-;256;-;-;256"
"""312270 DOM SILVERIO"";-;187;4;-;191"
"""312320 DORES DO INDAIA"";-;993;102;-;1095"
"""312360 ELOI MENDES"";-;742;1273;-;2015"
"""312390 ENTRE RIOS DE MINAS"";-;922;279;-;1201"
"""312400 ERVALIA"";-;723;-;-;723"
"""312410 ESMERALDAS"";-;2202;529;-;2731"
"""312420 ESPERA FELIZ"";-;816;246;-;1062"
"""312430 ESPINOSA"";-;1052;316;-;1368"
"""312450 ESTIVA"";-;257;-;-;257"
"""312470 ESTRELA DO INDAIA"";-;138;44;-;182"
"""312490 EUGENOPOLIS"";-;747;-;-;747"
"""312510 EXTREMA"";-;1965;163;-;2128"
"""312560 FELISBURGO"";-;764;106;-;870"
"""312590 FERROS"";-;492;-;-;492"
"""312595 FERVEDOURO"";-;225;-;-;225"
"""312610 FORMIGA"";-;2445;2045;-;4490"
"""312670 FRANCISCO SA"";-;1332;909;-;2241"
"""312690 FREI INOCENCIO"";-;121;-;-;121"
"""312710 FRUTAL"";-;1663;1214;-;2877"
"""312760 GOUVEIA"";4;857;478;-;1339"
"""312770 GOVERNADOR VALADARES"";32;14757;12516;20;27325"
"""312780 GRAO MOGOL"";-;940;262;-;1202"
"""312800 GUANHAES"";-;3028;1652;-;4680"
"""312810 GUAPE"";-;340;110;-;450"
"""312830 GUARANESIA"";-;651;137;-;788"
"""312860 GUARDA-MOR"";-;154;143;-;297"
"""312870 GUAXUPE"";-;2606;1746;2;4354"
"""312910 GURINHATA"";1;91;27;-;119"
"""312940 IBERTIOGA"";-;203;-;-;203"
"""312950 IBIA"";-;605;325;-;930"
"""312980 IBIRITE"";-;3057;1777;2;4836"
"""313010 IGARAPE"";-;-;848;-;848"
"""313030 IGUATAMA"";-;611;-;-;611"
"""313050 ILICINEA"";-;271;208;-;479"
"""313090 INHAPIM"";-;899;253;-;1152"
"""313120 IPANEMA"";-;752;751;-;1503"
"""313130 IPATINGA"";110;18105;9636;64;27915"
"""313150 IPUIUNA"";-;83;-;-;83"
"""313170 ITABIRA"";4;6047;4638;1;10690"
"""313180 ITABIRINHA"";-;240;1140;-;1380"
"""313190 ITABIRITO"";-;1235;1015;-;2250"
"""313210 ITACARAMBI"";-;510;-;-;510"
"""313220 ITAGUARA"";-;783;280;-;1063"
"""313230 ITAIPE"";-;445;-;-;445"
"""313240 ITAJUBA"";27;7005;4560;105;11697"
"""313250 ITAMARANDIBA"";-;1826;1324;-;3150"
"""313270 ITAMBACURI"";-;2280;1368;-;3648"
"""313290 ITAMOGI"";-;10;-;-;10"
"""313300 ITAMONTE"";-;640;174;-;814"
"""313310 ITANHANDU"";-;955;1688;-;2643"
"""313320 ITANHOMI"";-;551;732;-;1283"
"""313330 ITAOBIM"";-;2124;966;-;3090"
"""313350 ITAPECERICA"";-;604;439;-;1043"
"""313375 ITAU DE MINAS"";-;255;-;-;255"
"""313380 ITAUNA"";16;3323;2568;-;5907"
"""313420 ITUIUTABA"";-;3795;2062;-;5857"
"""313440 ITURAMA"";-;732;1084;-;1816"
"""313460 JABOTICATUBAS"";-;403;-;-;403"
"""313470 JACINTO"";-;752;618;-;1370"
"""313490 JACUTINGA"";-;763;526;-;1289"
"""313505 JAIBA"";-;850;-;-;850"
"""313510 JANAUBA"";2;6659;5712;-;12373"
"""313520 JANUARIA"";-;2665;2113;-;4778"
"""313540 JECEABA"";-;142;-;-;142"
"""313580 JEQUITINHONHA"";-;1607;173;-;1780"
"""313600 JOAIMA"";-;530;70;-;600"
"""313620 JOAO MONLEVADE"";-;3214;2356;-;5570"
"""313630 JOAO PINHEIRO"";1;1523;1522;-;3046"
"""313650 JORDANIA"";-;345;-;-;345"
"""313670 JUIZ DE FORA"";86;26692;22460;854;50092"
"""313690 JURUAIA"";-;263;272;-;535"
"""313700 LADAINHA"";-;521;-;-;521"
"""313710 LAGAMAR"";-;158;-;-;158"
"""313720 LAGOA DA PRATA"";-;1523;3295;-;4818"
"""313750 LAGOA FORMOSA"";-;251;307;-;558"
"""313760 LAGOA SANTA"";1;1778;1769;-;3548"
"""313770 LAJINHA"";-;482;158;-;640"
"""313780 LAMBARI"";-;455;262;-;717"
"""313800 LARANJAL"";-;64;-;-;64"
"""313820 LAVRAS"";21;3449;3514;-;6984"
"""313840 LEOPOLDINA"";-;1839;1077;-;2916"
"""313860 LIMA DUARTE"";-;565;388;-;953"
"""313880 LUZ"";-;1710;755;-;2465"
"""313890 MACHACALIS"";-;860;2;-;862"
"""313900 MACHADO"";-;1289;1220;-;2509"
"""313920 MALACACHETA"";-;1747;1029;-;2776"
"""313930 MANGA"";1;1495;1697;-;3193"
"""313940 MANHUACU"";-;5658;5302;4;10964"
"""313950 MANHUMIRIM"";-;2138;965;-;3103"
"""313960 MANTENA"";-;1559;777;-;2336"
"""313980 MAR DE ESPANHA"";-;438;60;-;498"
"""313990 MARIA DA FE"";-;252;-;-;252"
"""314000 MARIANA"";-;1762;1053;-;2815"
"""314050 MARTINHO CAMPOS"";-;248;-;-;248"
"""314070 MATEUS LEME"";-;635;403;-;1038"
"""314090 MATIPO"";-;793;471;-;1264"
"""314110 MATOZINHOS"";-;488;320;-;808"
"""314120 MATUTINA"";-;71;-;-;71"
"""314140 MEDINA"";-;1545;927;-;2472"
"""314150 MENDES PIMENTEL"";-;242;181;-;423"
"""314160 MERCES"";-;573;17;-;590"
"""314180 MINAS NOVAS"";-;2955;703;-;3658"
"""314190 MINDURI"";-;8;-;-;8"
"""314200 MIRABELA"";-;857;38;-;895"
"""314220 MIRAI"";-;798;37;-;835"
"""314240 MOEMA"";-;312;35;-;347"
"""314260 MONSENHOR PAULO"";-;376;139;-;515"
"""314270 MONTALVANIA"";3;1074;207;-;1284"
"""314280 MONTE ALEGRE DE MINAS"";-;413;397;-;810"
"""314290 MONTE AZUL"";1;1720;458;-;2179"
"""314300 MONTE BELO"";-;313;79;-;392"
"""314310 MONTE CARMELO"";-;3182;2132;-;5314"
"""314320 MONTE SANTO DE MINAS"";-;875;611;-;1486"
"""314330 MONTES CLAROS"";108;20485;24537;519;45649"
"""314350 MORADA NOVA DE MINAS"";-;408;-;-;408"
"""314390 MURIAE"";35;13416;10209;591;24251"
"""314400 MUTUM"";-;1538;85;-;1623"
"""314410 MUZAMBINHO"";-;949;249;-;1198"
"""314430 NANUQUE"";-;2468;976;-;3444"
"""314450 NAZARENO"";-;136;-;-;136"
"""314460 NEPOMUCENO"";-;1097;89;-;1186"
"""314470 NOVA ERA"";-;560;-;-;560"
"""314480 NOVA LIMA"";-;2756;2933;-;5689"
"""314500 NOVA PONTE"";-;314;62;-;376"
"""314510 NOVA RESENDE"";-;262;190;-;452"
"""314520 NOVA SERRANA"";-;1930;2353;-;4283"
"""314530 NOVO CRUZEIRO"";-;1554;5;-;1559"
"""314560 OLIVEIRA"";2;2398;1995;-;4395"
"""314590 OURO BRANCO"";-;1176;527;-;1703"
"""314600 OURO FINO"";-;2044;953;-;2997"
"""314610 OURO PRETO"";-;2718;2249;5;4972"
"""314630 PADRE PARAISO"";-;884;427;-;1311"
"""314650 PAINS"";-;148;92;-;240"
"""314670 PALMA"";-;233;-;-;233"
"""314700 PARACATU"";-;4310;2094;-;6404"
"""314710 PARA DE MINAS"";2;2690;3650;-;6342"
"""314720 PARAGUACU"";-;396;369;-;765"
"""314730 PARAISOPOLIS"";-;604;150;-;754"
"""314750 PASSABEM"";-;31;-;-;31"
"""314760 PASSA QUATRO"";-;635;465;-;1100"
"""314770 PASSA TEMPO"";-;460;-;-;460"
"""314790 PASSOS"";27;8979;8342;126;17474"
"""314800 PATOS DE MINAS"";4;7588;6625;12;14229"
"""314810 PATROCINIO"";-;3353;3422;-;6775"
"""314860 PECANHA"";-;1870;1291;-;3161"
"""314870 PEDRA AZUL"";1;1420;876;-;2297"
"""314910 PEDRALVA"";-;205;-;-;205"
"""314930 PEDRO LEOPOLDO"";-;745;1524;-;2269"
"""314980 PERDIZES"";-;788;127;-;915"
"""314990 PERDOES"";-;722;327;-;1049"
"""315030 PIEDADE DO RIO GRANDE"";-;118;-;-;118"
"""315050 PIMENTA"";-;181;-;-;181"
"""315080 PIRANGA"";-;127;-;-;127"
"""315110 PIRAPETINGA"";-;417;147;-;564"
"""315120 PIRAPORA"";-;3538;4096;-;7634"
"""315140 PITANGUI"";-;955;424;-;1379"
"""315150 PIUMHI"";-;3175;1328;-;4503"
"""315170 POCO FUNDO"";-;728;1250;-;1978"
"""315180 POCOS DE CALDAS"";28;5889;7686;2;13605"
"""315190 POCRANE"";-;37;-;-;37"
"""315200 POMPEU"";-;685;387;-;1072"
"""315210 PONTE NOVA"";29;5118;5029;1;10177"
"""315220 PORTEIRINHA"";-;2021;635;-;2656"
"""315240 POTE"";-;389;-;-;389"
"""315250 POUSO ALEGRE"";41;9736;10234;102;20113"
"""315260 POUSO ALTO"";-;317;31;-;348"
"""315270 PRADOS"";-;329;-;-;329"
"""315280 PRATA"";-;703;647;-;1350"
"""315290 PRATAPOLIS"";-;31;-;-;31"
"""315310 PRESIDENTE BERNARDES"";-;59;-;-;59"
"""315340 PRESIDENTE OLEGARIO"";-;287;305;-;592"
"""315400 RAUL SOARES"";-;844;634;-;1478"
"""315410 RECREIO"";-;452;223;-;675"
"""315420 RESENDE COSTA"";-;751;215;-;966"
"""315430 RESPLENDOR"";-;2569;1435;-;4004"
"""315460 RIBEIRAO DAS NEVES"";-;3647;1861;-;5508"
"""315470 RIBEIRAO VERMELHO"";-;175;-;-;175"
"""315490 RIO CASCA"";1;181;601;-;783"
"""315520 RIO ESPERA"";-;40;-;-;40"
"""315550 RIO PARANAIBA"";-;352;86;-;438"
"""315560 RIO PARDO DE MINAS"";-;770;431;-;1201"
"""315570 RIO PIRACICABA"";-;367;83;-;450"
"""315580 RIO POMBA"";-;1471;662;-;2133"
"""315590 RIO PRETO"";-;205;-;-;205"
"""315600 RIO VERMELHO"";-;380;-;-;380"
"""315660 RUBIM"";-;345;156;-;501"
"""315670 SABARA"";-;1297;10;-;1307"
"""315680 SABINOPOLIS"";-;1990;64;-;2054"
"""315690 SACRAMENTO"";-;830;785;-;1615"
"""315700 SALINAS"";-;3422;1907;-;5329"
"""315710 SALTO DA DIVISA"";-;302;-;-;302"
"""315720 SANTA BARBARA"";-;1279;455;-;1734"
"""315770 SANTA JULIANA"";-;192;42;-;234"
"""315780 SANTA LUZIA"";-;4443;2519;-;6962"
"""315790 SANTA MARGARIDA"";-;612;293;-;905"
"""315800 SANTA MARIA DE ITABIRA"";-;46;-;-;46"
"""315820 SANTA MARIA DO SUACUI"";-;1545;504;-;2049"
"""315930 SANTA RITA DE JACUTINGA"";-;191;-;-;191"
"""315960 SANTA RITA DO SAPUCAI"";-;1837;1463;-;3300"
"""315980 SANTA VITORIA"";-;620;424;-;1044"
"""315990 SANTO ANTONIO DO AMPARO"";-;886;1660;-;2546"
"""316040 SANTO ANTONIO DO MONTE"";-;1500;743;-;2243"
"""316070 SANTOS DUMONT"";-;1195;1139;-;2334"
"""316100 SAO DOMINGOS DO PRATA"";-;503;155;-;658"
"""316110 SAO FRANCISCO"";-;2850;1149;-;3999"
"""316200 SAO GONCALO DO SAPUCAI"";-;1731;173;-;1904"
"""316210 SAO GOTARDO"";-;964;1075;-;2039"
"""316220 SAO JOAO BATISTA DO GLORIA"";-;212;-;-;212"
"""316240 SAO JOAO DA PONTE"";-;1534;740;1;2275"
"""316250 SAO JOAO DEL REI"";1;4500;4220;2;8723"
"""316257 SAO JOAO DO MANTENINHA"";-;110;-;-;110"
"""316270 SAO JOAO DO PARAISO"";-;1246;284;-;1530"
"""316280 SAO JOAO EVANGELISTA"";-;1105;880;-;1985"
"""316290 SAO JOAO NEPOMUCENO"";-;1073;352;-;1425"
"""316370 SAO LOURENCO"";3;2676;4266;3;6948"
"""316390 SAO PEDRO DA UNIAO"";-;106;-;-;106"
"""316420 SAO ROMAO"";-;363;-;-;363"
"""316430 SAO ROQUE DE MINAS"";-;74;-;-;74"
"""316470 SAO SEBASTIAO DO PARAISO"";1;5227;3900;-;9128"
"""316500 SAO TIAGO"";-;499;-;-;499"
"""316530 SAO VICENTE DE MINAS"";-;235;69;-;304"
"""316570 SENADOR FIRMINO"";-;161;-;-;161"
"""316680 SERRA DO SALITRE"";-;340;504;-;844"
"""316690 SERRANIA"";-;83;-;-;83"
"""316710 SERRO"";-;1444;1394;-;2838"
"""316720 SETE LAGOAS"";49;10631;9605;71;20356"
"""316800 TAIOBEIRAS"";-;5018;3332;-;8350"
"""316840 TARUMIRIM"";-;1919;1329;-;3248"
"""316860 TEOFILO OTONI"";2;7463;10222;-;17687"
"""316870 TIMOTEO"";-;2098;1452;-;3550"
"""316890 TIROS"";-;147;-;-;147"
"""316920 TOMBOS"";-;251;-;-;251"
"""316930 TRES CORACOES"";-;3138;2485;1;5624"
"""316935 TRES MARIAS"";-;1126;722;-;1848"
"""316940 TRES PONTAS"";-;2346;1829;3;4178"
"""316960 TUPACIGUARA"";-;454;159;-;613"
"""316970 TURMALINA"";-;2430;795;-;3225"
"""316990 UBA"";1;7563;4863;4;12431"
"""317010 UBERABA"";19;17652;12009;150;29830"
"""317020 UBERLANDIA"";98;38249;25590;369;64306"
"""317040 UNAI"";-;2921;2815;-;5736"
"""317043 UNIAO DE MINAS"";-;219;33;-;252"
"""317052 URUCUIA"";-;365;400;-;765"
"""317070 VARGINHA"";8;5324;8677;23;14032"
"""317080 VARZEA DA PALMA"";-;914;548;-;1462"
"""317090 VARZELANDIA"";-;536;-;-;536"
"""317100 VAZANTE"";-;573;511;-;1084"
"""317120 VESPASIANO"";-;592;1206;-;1798"
"""317130 VICOSA"";1;3984;2826;-;6811"
"""317160 VIRGEM DA LAPA"";-;297;-;-;297"
"""317170 VIRGINIA"";-;371;-;-;371"
"""317180 VIRGINOPOLIS"";-;804;203;-;1007"
"""317200 VISCONDE DO RIO BRANCO"";-;4107;929;-;5036"
"""320010 AFONSO CLAUDIO"";-;973;690;-;1663"
"""320020 ALEGRE"";-;441;809;-;1250"
"""320040 ANCHIETA"";-;407;249;-;656"
"""320060 ARACRUZ"";-;3068;2352;-;5420"
"""320070 ATILIO VIVACQUA"";-;64;-;-;64"
"""320080 BAIXO GUANDU"";-;623;619;-;1242"
"""320090 BARRA DE SAO FRANCISCO"";-;3458;2722;-;6180"
"""320100 BOA ESPERANCA"";-;474;42;-;516"
"""320120 CACHOEIRO DE ITAPEMIRIM"";63;19455;15005;24;34547"
"""320130 CARIACICA"";-;5035;1249;361;6645"
"""320140 CASTELO"";1;769;702;-;1472"
"""320150 COLATINA"";4;11361;12061;3;23429"
"""320170 CONCEICAO DO CASTELO"";-;218;22;-;240"
"""320190 DOMINGOS MARTINS"";-;1619;21;-;1640"
"""320210 ECOPORANGA"";-;1427;-;-;1427"
"""320230 GUACUI"";-;1872;2016;-;3888"
"""320240 GUARAPARI"";-;3112;1341;-;4453"
"""320280 ITAPEMIRIM"";-;2272;2183;-;4455"
"""320290 ITARANA"";-;303;-;-;303"
"""320300 IUNA"";-;1144;502;-;1646"
"""320305 JAGUARE"";-;369;228;-;597"
"""320310 JERONIMO MONTEIRO"";1;821;1393;-;2215"
"""320313 JOAO NEIVA"";-;283;305;-;588"
"""320316 LARANJA DA TERRA"";-;245;-;-;245"
"""320320 LINHARES"";13;7611;7208;2;14834"
"""320340 MIMOSO DO SUL"";-;1152;60;-;1212"
"""320350 MONTANHA"";-;692;-;-;692"
"""320360 MUCURICI"";-;325;-;-;325"
"""320370 MUNIZ FREIRE"";-;257;-;-;257"
"""320380 MUQUI"";-;365;-;-;365"
"""320390 NOVA VENECIA"";-;2635;481;-;3116"
"""320400 PANCAS"";-;130;-;-;130"
"""320405 PEDRO CANARIO"";-;1482;-;-;1482"
"""320410 PINHEIROS"";-;528;-;-;528"
"""320435 RIO BANANAL"";-;101;-;-;101"
"""320450 SANTA LEOPOLDINA"";-;368;1455;-;1823"
"""320455 SANTA MARIA DE JETIBA"";-;1760;743;-;2503"
"""320460 SANTA TERESA"";-;1424;2981;-;4405"
"""320470 SAO GABRIEL DA PALHA"";-;403;54;-;457"
"""320480 SAO JOSE DO CALCADO"";-;1950;1062;-;3012"
"""320490 SAO MATEUS"";-;9698;5279;-;14977"
"""320500 SERRA"";124;14234;15668;14;30040"
"""320503 VARGEM ALTA"";-;493;-;-;493"
"""320506 VENDA NOVA DO IMIGRANTE"";-;2172;1767;-;3939"
"""320520 VILA VELHA"";26;18970;16793;275;36064"
"""320530 VITORIA"";309;27959;34091;222;62581"
"""330010 ANGRA DOS REIS"";21;6426;4716;4;11167"
"""330015 APERIBE"";-;1132;380;-;1512"
"""330020 ARARUAMA"";-;1453;4026;5;5484"
"""330022 AREAL"";-;231;-;-;231"
"""330023 ARMACAO DOS BUZIOS"";-;1969;1564;-;3533"
"""330025 ARRAIAL DO CABO"";2;1114;1046;1;2163"
"""330030 BARRA DO PIRAI"";-;4095;1498;-;5593"
"""330040 BARRA MANSA"";7;8263;8287;84;16641"
"""330045 BELFORD ROXO"";-;10714;2316;-;13030"
"""330050 BOM JARDIM"";-;1246;430;-;1676"
"""330060 BOM JESUS DO ITABAPOANA"";1;3477;2024;-;5502"
"""330070 CABO FRIO"";9;6195;5931;9;12144"
"""330080 CACHOEIRAS DE MACACU"";-;2318;1148;-;3466"
"""330090 CAMBUCI"";-;1236;415;-;1651"
"""330100 CAMPOS DOS GOYTACAZES"";70;24713;16216;57;41056"
"""330110 CANTAGALO"";-;1497;268;-;1765"
"""330120 CARMO"";-;817;236;-;1053"
"""330130 CASIMIRO DE ABREU"";8;1719;1110;-;2837"
"""330140 CONCEICAO DE MACABU"";-;243;-;-;243"
"""330150 CORDEIRO"";-;910;318;-;1228"
"""330160 DUAS BARRAS"";-;375;45;-;420"
"""330170 DUQUE DE CAXIAS"";22;33937;25312;103;59374"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";-;403;-;-;403"
"""330185 GUAPIMIRIM"";-;1575;1235;-;2810"
"""330190 ITABORAI"";-;8088;2301;-;10389"
"""330200 ITAGUAI"";1;3665;2467;-;6133"
"""330210 ITAOCARA"";8;840;524;-;1372"
"""330220 ITAPERUNA"";128;3887;4947;133;9095"
"""330225 ITATIAIA"";-;1025;540;-;1565"
"""330227 JAPERI"";-;803;-;-;803"
"""330230 LAJE DO MURIAE"";-;153;28;-;181"
"""330240 MACAE"";49;8183;6804;33;15069"
"""330250 MAGE"";2;4172;1626;-;5800"
"""330260 MANGARATIBA"";-;1491;1115;-;2606"
"""330270 MARICA"";10;6528;6106;7;12651"
"""330280 MENDES"";-;516;85;-;601"
"""330285 MESQUITA"";-;5296;2498;-;7794"
"""330290 MIGUEL PEREIRA"";-;2250;1021;-;3271"
"""330300 MIRACEMA"";-;1432;408;-;1840"
"""330310 NATIVIDADE"";-;657;202;-;859"
"""330320 NILOPOLIS"";1;390;5402;-;5793"
"""330330 NITEROI"";55;17143;13468;74;30740"
"""330340 NOVA FRIBURGO"";2;6268;3183;-;9453"
"""330350 NOVA IGUACU"";15;20093;10547;52;30707"
"""330360 PARACAMBI"";-;1216;310;-;1526"
"""330370 PARAIBA DO SUL"";1;1680;5918;-;7599"
"""330380 PARATY"";-;1741;1040;-;2781"
"""330390 PETROPOLIS"";6;9071;12066;14;21157"
"""330395 PINHEIRAL"";2;506;185;-;693"
"""330400 PIRAI"";-;1258;895;1;2154"
"""330411 PORTO REAL"";-;718;390;-;1108"
"""330412 QUATIS"";-;549;-;-;549"
"""330414 QUEIMADOS"";-;5087;426;-;5513"
"""330415 QUISSAMA"";-;1298;793;-;2091"
"""330420 RESENDE"";1;5551;3841;-;9393"
"""330430 RIO BONITO"";-;3309;2449;-;5758"
"""330440 RIO CLARO"";-;434;80;-;514"
"""330450 RIO DAS FLORES"";-;415;-;-;415"
"""330452 RIO DAS OSTRAS"";-;4273;2871;-;7144"
"""330455 RIO DE JANEIRO"";1264;155740;168159;4025;329188"
"""330460 SANTA MARIA MADALENA"";-;433;298;-;731"
"""330470 SANTO ANTONIO DE PADUA"";-;3638;958;-;4596"
"""330475 SAO FRANCISCO DE ITABAPOANA"";-;877;81;-;958"
"""330480 SAO FIDELIS"";-;1949;525;-;2474"
"""330490 SAO GONCALO"";27;19913;16053;129;36122"
"""330500 SAO JOAO DA BARRA"";-;2221;704;-;2925"
"""330510 SAO JOAO DE MERITI"";-;5086;3214;1;8301"
"""330515 SAO JOSE DO VALE DO RIO PRETO"";-;730;154;-;884"
"""330520 SAO PEDRO DA ALDEIA"";-;1387;1245;1;2633"
"""330530 SAO SEBASTIAO DO ALTO"";-;587;238;-;825"
"""330550 SAQUAREMA"";241;3129;3097;-;6467"
"""330555 SEROPEDICA"";-;625;836;-;1461"
"""330560 SILVA JARDIM"";-;562;-;-;562"
"""330570 SUMIDOURO"";-;465;11;-;476"
"""330575 TANGUA"";-;537;-;-;537"
"""330580 TERESOPOLIS"";1;5552;6322;2;11877"
"""330590 TRAJANO DE MORAES"";-;484;91;-;575"
"""330600 TRES RIOS"";3;2883;2219;2;5107"
"""330610 VALENCA"";-;5105;3234;-;8339"
"""330615 VARRE-SAI"";-;288;90;-;378"
"""330620 VASSOURAS"";-;2354;3253;3;5610"
"""330630 VOLTA REDONDA"";108;14562;11544;158;26372"
"""350010 ADAMANTINA"";-;3246;1462;-;4708"
"""350030 AGUAI"";-;399;-;-;399"
"""350050 AGUAS DE LINDOIA"";-;929;201;-;1130"
"""350070 AGUDOS"";-;378;779;-;1157"
"""350100 ALTINOPOLIS"";-;1557;126;-;1683"
"""350110 ALTO ALEGRE"";-;44;-;-;44"
"""350130 ALVARES MACHADO"";-;860;-;-;860"
"""350160 AMERICANA"";4;3671;3051;-;6726"
"""350170 AMERICO BRASILIENSE"";11;2181;4144;-;6336"
"""350190 AMPARO"";-;3099;1437;-;4536"
"""350210 ANDRADINA"";-;2064;768;-;2832"
"""350220 ANGATUBA"";-;1007;386;-;1393"
"""350250 APARECIDA"";1;1851;2642;-;4494"
"""350260 APARECIDA D'OESTE"";-;36;-;-;36"
"""350270 APIAI"";-;1418;1114;-;2532"
"""350280 ARACATUBA"";13;7084;5732;49;12878"
"""350310 ARANDU"";-;93;-;-;93"
"""350320 ARARAQUARA"";19;8625;6355;73;15072"
"""350330 ARARAS"";16;2747;2847;-;5610"
"""350340 AREALVA"";-;81;32;-;113"
"""350390 ARUJA"";-;1267;466;-;1733"
"""350400 ASSIS"";2;4299;4801;6;9108"
"""350410 ATIBAIA"";-;3142;1674;-;4816"
"""350420 AURIFLAMA"";-;491;862;-;1353"
"""350450 AVARE"";-;4360;4580;4;8944"
"""350520 BARIRI"";1;957;435;-;1393"
"""350530 BARRA BONITA"";-;1239;620;-;1859"
"""350550 BARRETOS"";283;11254;14264;2689;28490"
"""350570 BARUERI"";2;18423;16701;16;35142"
"""350580 BASTOS"";-;1213;149;-;1362"
"""350590 BATATAIS"";-;2594;1897;-;4491"
"""350600 BAURU"";36;19107;21286;80;40509"
"""350610 BEBEDOURO"";3;2248;2888;2;5141"
"""350630 BERNARDINO DE CAMPOS"";-;534;-;-;534"
"""350635 BERTIOGA"";-;1972;1233;-;3205"
"""350640 BILAC"";-;134;-;-;134"
"""350650 BIRIGUI"";-;2566;1901;3;4470"
"""350670 BOA ESPERANCA DO SUL"";-;39;-;-;39"
"""350680 BOCAINA"";-;126;41;-;167"
"""350700 BOITUVA"";-;1654;1122;-;2776"
"""350710 BOM JESUS DOS PERDOES"";-;172;-;-;172"
"""350740 BORBOREMA"";-;518;167;-;685"
"""350750 BOTUCATU"";29;13416;11404;1217;26066"
"""350760 BRAGANCA PAULISTA"";19;8268;9701;18;18006"
"""350790 BROTAS"";-;489;170;-;659"
"""350810 BURITAMA"";-;575;61;-;636"
"""350840 CABREUVA"";-;287;162;-;449"
"""350850 CACAPAVA"";-;2390;1150;-;3540"
"""350860 CACHOEIRA PAULISTA"";-;660;-;-;660"
"""350870 CACONDE"";-;807;313;-;1120"
"""350880 CAFELANDIA"";-;737;180;-;917"
"""350900 CAIEIRAS"";-;3182;877;-;4059"
"""350920 CAJAMAR"";-;2324;609;-;2933"
"""350930 CAJOBI"";-;331;158;-;489"
"""350940 CAJURU"";-;2004;763;-;2767"
"""350950 CAMPINAS"";397;41310;40947;1370;84024"
"""350960 CAMPO LIMPO PAULISTA"";-;3120;897;-;4017"
"""350970 CAMPOS DO JORDAO"";-;2014;1113;-;3127"
"""351000 CANDIDO MOTA"";-;1134;1065;-;2199"
"""351020 CAPAO BONITO"";-;1677;1000;-;2677"
"""351040 CAPIVARI"";-;1519;1067;-;2586"
"""351050 CARAGUATATUBA"";13;7578;12673;-;20264"
"""351060 CARAPICUIBA"";117;10337;8844;-;19298"
"""351070 CARDOSO"";-;394;75;-;469"
"""351080 CASA BRANCA"";-;1054;716;-;1770"
"""351100 CASTILHO"";-;383;-;-;383"
"""351110 CATANDUVA"";71;9026;7321;99;16517"
"""351140 CERQUEIRA CESAR"";-;905;247;-;1152"
"""351150 CERQUILHO"";-;463;414;-;877"
"""351160 CESARIO LANGE"";-;387;96;-;483"
"""351170 CHARQUEADA"";-;305;-;-;305"
"""351190 CLEMENTINA"";-;191;19;-;210"
"""351200 COLINA"";-;719;423;1;1143"
"""351210 COLOMBIA"";-;13;-;-;13"
"""351220 CONCHAL"";-;1246;493;-;1739"
"""351230 CONCHAS"";-;424;-;-;424"
"""351280 COSMOPOLIS"";-;987;537;-;1524"
"""351300 COTIA"";4;7328;6746;6;14084"
"""351310 CRAVINHOS"";-;423;116;-;539"
"""351340 CRUZEIRO"";-;3412;1770;1;5183"
"""351350 CUBATAO"";1;2575;2254;-;4830"
"""351360 CUNHA"";-;811;306;-;1117"
"""351370 DESCALVADO"";-;802;610;-;1412"
"""351380 DIADEMA"";24;14890;8293;12;23219"
"""351390 DIVINOLANDIA"";-;411;2713;-;3124"
"""351410 DOIS CORREGOS"";-;1144;141;-;1285"
"""351440 DRACENA"";-;2320;760;-;3080"
"""351450 DUARTINA"";-;1020;126;-;1146"
"""351500 EMBU DAS ARTES"";-;3202;1020;-;4222"
"""351510 EMBU-GUACU"";-;1704;16;-;1720"
"""351518 ESPIRITO SANTO DO PINHAL"";-;2945;951;-;3896"
"""351520 ESTRELA D'OESTE"";-;412;45;-;457"
"""351540 FARTURA"";-;734;176;-;910"
"""351550 FERNANDOPOLIS"";1;3715;1992;3;5711"
"""351570 FERRAZ DE VASCONCELOS"";-;4126;2658;-;6784"
"""351600 FLORIDA PAULISTA"";-;821;60;-;881"
"""351620 FRANCA"";52;10172;11222;81;21527"
"""351630 FRANCISCO MORATO"";-;7333;3720;-;11053"
"""351640 FRANCO DA ROCHA"";3;3824;5301;-;9128"
"""351660 GALIA"";-;126;-;-;126"
"""351670 GARCA"";-;2068;773;-;2841"
