"""Munic¡pio"";""M‚dia complexidade"";""Alta complexidade"";""Total"""
"""230185 BANABUIU"";372;-;372"
"""230190 BARBALHA"";11024;3053;14077"
"""230195 BARREIRA"";108;-;108"
"""230200 BARRO"";212;-;212"
"""230210 BATURITE"";1725;-;1725"
"""230220 BEBERIBE"";800;-;800"
"""230230 BELA CRUZ"";486;-;486"
"""230240 BOA VIAGEM"";1327;-;1327"
"""230250 BREJO SANTO"";9061;-;9061"
"""230260 CAMOCIM"";4219;-;4219"
"""230270 CAMPOS SALES"";977;-;977"
"""230280 CANINDE"";5527;-;5527"
"""230290 CAPISTRANO"";129;-;129"
"""230300 CARIDADE"";65;-;65"
"""230310 CARIRE"";437;-;437"
"""230320 CARIRIACU"";419;-;419"
"""230330 CARIUS"";556;-;556"
"""230340 CARNAUBAL"";625;-;625"
"""230350 CASCAVEL"";1237;-;1237"
"""230360 CATARINA"";425;-;425"
"""230365 CATUNDA"";194;-;194"
"""230370 CAUCAIA"";7664;-;7664"
"""230380 CEDRO"";1798;-;1798"
"""230390 CHAVAL"";170;-;170"
"""230393 CHORO"";119;-;119"
"""230395 CHOROZINHO"";222;-;222"
"""230400 COREAU"";305;-;305"
"""230410 CRATEUS"";8661;-;8661"
"""230420 CRATO"";11746;34;11780"
"""230423 CROATA"";467;-;467"
"""230425 CRUZ"";1004;37;1041"
"""230426 DEPUTADO IRAPUAN PINHEIRO"";151;-;151"
"""230427 ERERE"";36;-;36"
"""230428 EUSEBIO"";3676;-;3676"
"""230430 FARIAS BRITO"";618;-;618"
"""230440 FORTALEZA"";191092;25208;216300"
"""230445 FORTIM"";156;-;156"
"""230450 FRECHEIRINHA"";357;-;357"
"""230460 GENERAL SAMPAIO"";43;-;43"
"""230470 GRANJA"";1055;-;1055"
"""230480 GRANJEIRO"";103;-;103"
"""230490 GROAIRAS"";148;-;148"
"""230495 GUAIUBA"";121;-;121"
"""230500 GUARACIABA DO NORTE"";858;-;858"
"""230520 HIDROLANDIA"";478;1;479"
"""230523 HORIZONTE"";1712;-;1712"
"""230526 IBARETAMA"";79;-;79"
"""230530 IBIAPINA"";1258;-;1258"
"""230540 ICO"";3432;-;3432"
"""230550 IGUATU"";6046;-;6046"
"""230560 INDEPENDENCIA"";359;-;359"
"""230565 IPAPORANGA"";246;-;246"
"""230570 IPAUMIRIM"";154;-;154"
"""230580 IPU"";2465;-;2465"
"""230590 IPUEIRAS"";1042;-;1042"
"""230600 IRACEMA"";380;-;380"
"""230610 IRAUCUBA"";371;-;371"
"""230620 ITAICABA"";37;-;37"
"""230625 ITAITINGA"";402;-;402"
"""230630 ITAPAJE"";732;-;732"
"""230640 ITAPIPOCA"";11565;2;11567"
"""230650 ITAPIUNA"";139;-;139"
"""230655 ITAREMA"";1051;-;1051"
"""230670 JAGUARETAMA"";727;-;727"
"""230680 JAGUARIBARA"";296;-;296"
"""230690 JAGUARIBE"";1245;-;1245"
"""230700 JAGUARUANA"";450;-;450"
"""230710 JARDIM"";553;-;553"
"""230720 JATI"";180;-;180"
"""230725 JIJOCA DE JERICOACOARA"";521;-;521"
"""230730 JUAZEIRO DO NORTE"";16618;162;16780"
"""230740 JUCAS"";887;-;887"
"""230750 LAVRAS DA MANGABEIRA"";1843;-;1843"
"""230760 LIMOEIRO DO NORTE"";8037;1;8038"
"""230763 MADALENA"";316;-;316"
"""230765 MARACANAU"";16188;1;16189"
"""230770 MARANGUAPE"";2429;-;2429"
"""230780 MARCO"";547;-;547"
"""230790 MARTINOPOLE"";71;-;71"
"""230800 MASSAPE"";579;-;579"
"""230810 MAURITI"";2301;-;2301"
"""230820 MERUOCA"";222;-;222"
"""230830 MILAGRES"";1434;-;1434"
"""230835 MILHA"";244;-;244"
"""230840 MISSAO VELHA"";2198;-;2198"
"""230850 MOMBACA"";1457;-;1457"
"""230860 MONSENHOR TABOSA"";412;-;412"
"""230870 MORADA NOVA"";1827;-;1827"
"""230880 MORAUJO"";90;-;90"
"""230890 MORRINHOS"";327;-;327"
"""230900 MUCAMBO"";973;-;973"
"""230910 MULUNGU"";103;-;103"
"""230920 NOVA OLINDA"";252;-;252"
"""230930 NOVA RUSSAS"";957;-;957"
"""230940 NOVO ORIENTE"";911;-;911"
"""230945 OCARA"";327;-;327"
"""230950 OROS"";576;-;576"
"""230960 PACAJUS"";685;-;685"
"""230970 PACATUBA"";305;-;305"
"""230980 PACOTI"";160;-;160"
"""231010 PALMACIA"";68;-;68"
"""231020 PARACURU"";834;-;834"
"""231025 PARAIPABA"";244;-;244"
"""231030 PARAMBU"";1755;-;1755"
"""231040 PARAMOTI"";146;-;146"
"""231050 PEDRA BRANCA"";648;-;648"
"""231060 PENAFORTE"";203;-;203"
"""231070 PENTECOSTE"";690;-;690"
"""231080 PEREIRO"";467;-;467"
"""231085 PINDORETAMA"";293;-;293"
"""231090 PIQUET CARNEIRO"";338;-;338"
"""231100 PORANGA"";208;-;208"
"""231110 PORTEIRAS"";346;-;346"
"""231120 POTENGI"";149;-;149"
"""231126 QUITERIANOPOLIS"";244;-;244"
"""231130 QUIXADA"";6613;1;6614"
"""231135 QUIXELO"";580;-;580"
"""231140 QUIXERAMOBIM"";11769;9;11778"
"""231150 QUIXERE"";222;-;222"
"""231160 REDENCAO"";1321;-;1321"
"""231170 RERIUTABA"";290;-;290"
"""231180 RUSSAS"";7077;-;7077"
"""231190 SABOEIRO"";289;-;289"
"""231195 SALITRE"";353;-;353"
"""231200 SANTANA DO ACARAU"";422;-;422"
"""231210 SANTANA DO CARIRI"";278;-;278"
"""231220 SANTA QUITERIA"";938;-;938"
"""231230 SAO BENEDITO"";1688;-;1688"
"""231240 SAO GONCALO DO AMARANTE"";2007;-;2007"
"""231260 SAO LUIS DO CURU"";108;-;108"
"""231270 SENADOR POMPEU"";587;-;587"
"""231290 SOBRAL"";33262;2724;35986"
"""231300 SOLONOPOLE"";330;-;330"
"""231310 TABULEIRO DO NORTE"";1290;-;1290"
"""231320 TAMBORIL"";706;-;706"
"""231325 TARRAFAS"";133;-;133"
"""231330 TAUA"";10265;11;10276"
"""231335 TEJUCUOCA"";108;-;108"
"""231340 TIANGUA"";8239;-;8239"
"""231350 TRAIRI"";445;-;445"
"""231355 TURURU"";53;-;53"
"""231360 UBAJARA"";1705;-;1705"
"""231370 UMARI"";150;-;150"
"""231375 UMIRIM"";81;-;81"
"""231380 URUBURETAMA"";79;-;79"
"""231390 URUOCA"";51;-;51"
"""231395 VARJOTA"";348;-;348"
"""231400 VARZEA ALEGRE"";4306;-;4306"
"""231410 VICOSA DO CEARA"";2041;-;2041"
"""240010 ACARI"";45;-;45"
"""240020 ACU"";441;-;441"
"""240030 AFONSO BEZERRA"";97;1;98"
"""240050 ALEXANDRIA"";4946;-;4946"
"""240060 ALMINO AFONSO"";1227;-;1227"
"""240070 ALTO DO RODRIGUES"";15;-;15"
"""240080 ANGICOS"";233;-;233"
"""240090 ANTONIO MARTINS"";323;-;323"
"""240100 APODI"";1966;-;1966"
"""240110 AREIA BRANCA"";410;-;410"
"""240145 BARAUNA"";133;-;133"
"""240180 BREJINHO"";89;-;89"
"""240200 CAICO"";6143;-;6143"
"""240230 CARAUBAS"";658;-;658"
"""240250 CARNAUBAIS"";68;-;68"
"""240260 CEARA-MIRIM"";2714;-;2714"
"""240270 CERRO CORA"";95;-;95"
"""240280 CORONEL EZEQUIEL"";2;-;2"
"""240310 CURRAIS NOVOS"";4556;465;5021"
"""240320 DOUTOR SEVERIANO"";114;-;114"
"""240325 PARNAMIRIM"";7174;-;7174"
"""240330 ENCANTO"";25;-;25"
"""240340 EQUADOR"";30;-;30"
"""240360 EXTREMOZ"";321;-;321"
"""240370 FELIPE GUERRA"";95;-;95"
"""240400 FRUTUOSO GOMES"";187;-;187"
"""240420 GOIANINHA"";173;-;173"
"""240450 GUAMARE"";1080;-;1080"
"""240485 ITAJA"";3;-;3"
"""240490 ITAU"";31;-;31"
"""240520 JANDUIS"";115;-;115"
"""240530 JANUARIO CICCO"";55;-;55"
"""240560 JARDIM DE PIRANHAS"";166;-;166"
"""240570 JARDIM DO SERIDO"";199;-;199"
"""240580 JOAO CAMARA"";1085;14;1099"
"""240600 JOSE DA PENHA"";51;-;51"
"""240610 JUCURUTU"";668;177;845"
"""240650 LAGOA NOVA"";132;-;132"
"""240670 LAJES"";364;-;364"
"""240690 LUCRECIA"";445;-;445"
"""240710 MACAIBA"";1287;-;1287"
"""240720 MACAU"";461;-;461"
"""240725 MAJOR SALES"";36;-;36"
"""240740 MARTINS"";116;-;116"
"""240760 MESSIAS TARGINO"";32;-;32"
"""240780 MONTE ALEGRE"";273;-;273"
"""240800 MOSSORO"";19972;4379;24351"
"""240810 NATAL"";78823;17751;96574"
"""240830 NOVA CRUZ"";361;-;361"
"""240890 PARELHAS"";438;-;438"
"""240910 PASSA E FICA"";216;-;216"
"""240930 PATU"";195;-;195"
"""240940 PAU DOS FERROS"";6040;1;6041"
"""240980 PEDRO VELHO"";39;-;39"
"""240990 PENDENCIAS"";128;-;128"
"""241000 PILOES"";53;-;53"
"""241030 SERRA CAIADA"";77;-;77"
"""241060 RAFAEL GODEIRO"";226;-;226"
"""241070 RIACHO DA CRUZ"";79;-;79"
"""241105 TIBAU"";2;-;2"
"""241120 SANTA CRUZ"";4312;-;4312"
"""241140 SANTANA DO MATOS"";151;-;151"
"""241142 SANTANA DO SERIDO"";42;-;42"
"""241150 SANTO ANTONIO"";2002;-;2002"
"""241200 SAO GONCALO DO AMARANTE"";2670;-;2670"
"""241220 SAO JOSE DE MIPIBU"";4041;-;4041"
"""241230 SAO JOSE DO CAMPESTRE"";79;-;79"
"""241240 SAO JOSE DO SERIDO"";56;-;56"
"""241250 SAO MIGUEL"";317;-;317"
"""241260 SAO PAULO DO POTENGI"";817;-;817"
"""241280 SAO RAFAEL"";152;-;152"
"""241300 SAO VICENTE"";63;-;63"
"""241330 SERRA DE SAO BENTO"";31;-;31"
"""241335 SERRA DO MEL"";116;-;116"
"""241340 SERRA NEGRA DO NORTE"";45;-;45"
"""241355 SERRINHA DOS PINTOS"";122;-;122"
"""241360 SEVERIANO MELO"";88;-;88"
"""241380 TABOLEIRO GRANDE"";33;-;33"
"""241400 TANGARA"";98;-;98"
"""241410 TENENTE ANANIAS"";1982;-;1982"
"""241420 TIBAU DO SUL"";90;-;90"
"""241440 TOUROS"";378;-;378"
"""241445 TRIUNFO POTIGUAR"";13;-;13"
"""241460 UPANEMA"";67;-;67"
"""241490 VICOSA"";25;-;25"
"""250010 AGUA BRANCA"";158;-;158"
"""250030 ALAGOA GRANDE"";36;-;36"
"""250040 ALAGOA NOVA"";426;-;426"
"""250070 SAO JOAO DO RIO DO PEIXE"";242;-;242"
"""250090 ARARA"";8;-;8"
"""250110 AREIA"";197;-;197"
"""250130 AROEIRAS"";222;-;222"
"""250150 BANANEIRAS"";109;-;109"
"""250180 BAYEUX"";1318;155;1473"
"""250190 BELEM"";295;-;295"
"""250200 BELEM DO BREJO DO CRUZ"";52;-;52"
"""250240 BONITO DE SANTA FE"";124;-;124"
"""250250 BOQUEIRAO"";268;-;268"
"""250280 BREJO DO CRUZ"";177;-;177"
"""250300 CAAPORA"";1688;-;1688"
"""250320 CABEDELO"";1712;1;1713"
"""250350 CACIMBA DE DENTRO"";13;-;13"
"""250370 CAJAZEIRAS"";8075;8;8083"
"""250400 CAMPINA GRANDE"";46939;3295;50234"
"""250430 CATOLE DO ROCHA"";1682;-;1682"
"""250440 CONCEICAO"";180;-;180"
"""250480 COREMAS"";430;1;431"
"""250500 CUBATI"";47;-;47"
"""250510 CUITE"";741;-;741"
"""250600 ESPERANCA"";390;-;390"
"""250630 GUARABIRA"";3597;-;3597"
"""250690 ITABAIANA"";1516;-;1516"
"""250700 ITAPORANGA"";1980;-;1980"
"""250710 ITAPOROROCA"";159;-;159"
"""250750 JOAO PESSOA"";66410;9069;75479"
"""250770 JUAZEIRINHO"";123;-;123"
"""250800 JURU"";155;-;155"
"""250830 LAGOA SECA"";271;-;271"
"""250890 MAMANGUAPE"";3699;-;3699"
"""250920 MASSARANDUBA"";43;-;43"
"""250970 MONTEIRO"";3113;-;3113"
"""251080 PATOS"";10948;930;11878"
"""251090 PAULISTA"";251;-;251"
"""251110 PEDRA LAVRADA"";180;-;180"
"""251120 PEDRAS DE FOGO"";571;-;571"
"""251130 PIANCO"";1647;-;1647"
"""251140 PICUI"";1297;1;1298"
"""251200 POCINHOS"";241;-;241"
"""251210 POMBAL"";1768;1;1769"
"""251230 PRINCESA ISABEL"";1426;-;1426"
"""251250 QUEIMADAS"";2824;-;2824"
"""251340 SANTA LUZIA"";314;-;314"
"""251370 SANTA RITA"";5822;10;5832"
"""251390 SAO BENTO"";847;-;847"
"""251450 SAO JOSE DE PIRANHAS"";242;-;242"
"""251490 SAO MAMEDE"";45;-;45"
"""251530 SAPE"";760;-;760"
"""251540 SAO VICENTE DO SERIDO"";155;-;155"
"""251550 SERRA BRANCA"";682;-;682"
"""251600 SOLANEA"";2573;-;2573"
"""251610 SOLEDADE"";62;-;62"
"""251620 SOUSA"";2988;4;2992"
"""251630 SUME"";1210;-;1210"
"""251650 TAPEROA"";902;-;902"
"""251660 TAVARES"";652;-;652"
"""251690 UIRAUNA"";1681;-;1681"
"""260010 AFOGADOS DA INGAZEIRA"";6676;-;6676"
"""260020 AFRANIO"";490;-;490"
"""260030 AGRESTINA"";1204;-;1204"
"""260040 AGUA PRETA"";590;-;590"
"""260050 AGUAS BELAS"";416;-;416"
"""260060 ALAGOINHA"";132;-;132"
"""260070 ALIANCA"";83;-;83"
"""260080 ALTINHO"";86;-;86"
"""260090 AMARAJI"";167;-;167"
"""260100 ANGELIM"";156;-;156"
"""260110 ARARIPINA"";7405;-;7405"
"""260120 ARCOVERDE"";11810;400;12210"
"""260130 BARRA DE GUABIRABA"";50;-;50"
"""260140 BARREIROS"";2479;-;2479"
"""260150 BELEM DE MARIA"";19;-;19"
"""260160 BELEM DO SAO FRANCISCO"";201;-;201"
"""260170 BELO JARDIM"";1293;-;1293"
"""260180 BETANIA"";131;-;131"
"""260190 BEZERROS"";3003;-;3003"
"""260200 BODOCO"";420;-;420"
"""260210 BOM CONSELHO"";739;-;739"
"""260220 BOM JARDIM"";163;-;163"
"""260230 BONITO"";331;-;331"
"""260240 BREJAO"";148;-;148"
"""260250 BREJINHO"";192;-;192"
"""260260 BREJO DA MADRE DE DEUS"";403;-;403"
"""260280 BUIQUE"";1957;-;1957"
"""260290 CABO DE SANTO AGOSTINHO"";10455;684;11139"
"""260300 CABROBO"";620;-;620"
"""260310 CACHOEIRINHA"";236;-;236"
"""260320 CAETES"";341;-;341"
"""260330 CALCADO"";80;-;80"
"""260340 CALUMBI"";42;-;42"
"""260345 CAMARAGIBE"";786;-;786"
"""260350 CAMOCIM DE SAO FELIX"";130;1;131"
"""260360 CAMUTANGA"";64;-;64"
"""260370 CANHOTINHO"";603;-;603"
"""260380 CAPOEIRAS"";186;-;186"
"""260390 CARNAIBA"";426;-;426"
"""260392 CARNAUBEIRA DA PENHA"";148;-;148"
"""260400 CARPINA"";856;-;856"
"""260410 CARUARU"";47286;747;48033"
"""260415 CASINHAS"";57;-;57"
"""260420 CATENDE"";207;-;207"
"""260430 CEDRO"";132;-;132"
"""260450 CHA GRANDE"";331;-;331"
"""260460 CONDADO"";209;-;209"
"""260470 CORRENTES"";218;-;218"
"""260480 CORTES"";688;-;688"
"""260490 CUMARU"";150;-;150"
"""260500 CUPIRA"";294;-;294"
"""260510 CUSTODIA"";679;-;679"
"""260515 DORMENTES"";350;-;350"
"""260520 ESCADA"";420;-;420"
"""260530 EXU"";439;-;439"
"""260540 FEIRA NOVA"";117;-;117"
"""260545 FERNANDO DE NORONHA"";108;-;108"
"""260560 FLORES"";206;-;206"
"""260570 FLORESTA"";855;-;855"
"""260580 FREI MIGUELINHO"";85;-;85"
"""260590 GAMELEIRA"";45;-;45"
"""260600 GARANHUNS"";12947;233;13180"
"""260610 GLORIA DO GOITA"";70;-;70"
"""260620 GOIANA"";4376;-;4376"
"""260630 GRANITO"";142;-;142"
"""260640 GRAVATA"";672;-;672"
"""260650 IATI"";654;-;654"
"""260660 IBIMIRIM"";263;-;263"
"""260670 IBIRAJUBA"";41;-;41"
"""260680 IGARASSU"";421;-;421"
"""260690 IGUARACY"";78;-;78"
"""260700 INAJA"";360;-;360"
"""260710 INGAZEIRA"";53;-;53"
"""260720 IPOJUCA"";1390;-;1390"
"""260730 IPUBI"";314;-;314"
"""260740 ITACURUBA"";16;-;16"
"""260750 ITAIBA"";406;-;406"
"""260765 ITAMBE"";103;-;103"
"""260770 ITAPETIM"";287;-;287"
"""260780 ITAQUITINGA"";22;-;22"
"""260790 JABOATAO DOS GUARARAPES"";21055;1079;22134"
"""260795 JAQUEIRA"";216;-;216"
"""260800 JATAUBA"";255;-;255"
"""260805 JATOBA"";145;-;145"
"""260810 JOAO ALFREDO"";179;-;179"
"""260825 JUCATI"";75;-;75"
"""260830 JUPI"";167;-;167"
"""260840 JUREMA"";129;-;129"
"""260845 LAGOA DO CARRO"";25;-;25"
"""260850 LAGOA DE ITAENGA"";31;-;31"
"""260860 LAGOA DO OURO"";289;-;289"
"""260870 LAGOA DOS GATOS"";37;1;38"
"""260875 LAGOA GRANDE"";333;-;333"
"""260880 LAJEDO"";651;-;651"
"""260890 LIMOEIRO"";4598;2;4600"
"""260900 MACAPARANA"";244;-;244"
"""260910 MACHADOS"";56;-;56"
"""260915 MANARI"";243;-;243"
"""260930 MIRANDIBA"";171;-;171"
"""260940 MORENO"";5671;-;5671"
"""260950 NAZARE DA MATA"";3457;-;3457"
"""260960 OLINDA"";10184;-;10184"
"""260970 OROBO"";163;-;163"
"""260980 OROCO"";175;-;175"
"""260990 OURICURI"";7367;2;7369"
"""261000 PALMARES"";10845;-;10845"
"""261010 PALMEIRINA"";97;-;97"
"""261020 PANELAS"";246;-;246"
"""261030 PARANATAMA"";233;-;233"
"""261040 PARNAMIRIM"";286;-;286"
"""261050 PASSIRA"";128;-;128"
"""261060 PAUDALHO"";844;-;844"
"""261070 PAULISTA"";10231;38;10269"
"""261080 PEDRA"";274;-;274"
"""261090 PESQUEIRA"";1981;-;1981"
"""261100 PETROLANDIA"";1476;-;1476"
"""261110 PETROLINA"";28253;1678;29931"
"""261120 POCAO"";148;-;148"
"""261130 POMBOS"";130;-;130"
"""261150 QUIPAPA"";129;-;129"
"""261160 RECIFE"";254728;51830;306558"
"""261170 RIACHO DAS ALMAS"";140;-;140"
"""261180 RIBEIRAO"";47;-;47"
"""261200 SAIRE"";87;-;87"
"""261220 SALGUEIRO"";8098;6;8104"
"""261230 SALOA"";311;-;311"
"""261240 SANHARO"";212;-;212"
"""261245 SANTA CRUZ"";297;-;297"
"""261247 SANTA CRUZ DA BAIXA VERDE"";213;-;213"
"""261250 SANTA CRUZ DO CAPIBARIBE"";551;-;551"
"""261255 SANTA FILOMENA"";233;-;233"
"""261260 SANTA MARIA DA BOA VISTA"";526;-;526"
"""261290 SAO BENEDITO DO SUL"";15;-;15"
"""261300 SAO BENTO DO UNA"";908;-;908"
"""261310 SAO CAITANO"";462;-;462"
"""261320 SAO JOAO"";370;-;370"
"""261330 SAO JOAQUIM DO MONTE"";180;-;180"
"""261350 SAO JOSE DO BELMONTE"";416;-;416"
"""261360 SAO JOSE DO EGITO"";1124;-;1124"
"""261370 SAO LOURENCO DA MATA"";2546;-;2546"
"""261380 SAO VICENTE FERRER"";91;-;91"
"""261390 SERRA TALHADA"";10077;9;10086"
"""261400 SERRITA"";273;-;273"
"""261410 SERTANIA"";647;-;647"
"""261420 SIRINHAEM"";145;-;145"
"""261430 MOREILANDIA"";103;-;103"
"""261440 SOLIDAO"";53;-;53"
"""261450 SURUBIM"";1361;-;1361"
"""261460 TABIRA"";520;-;520"
"""261480 TACARATU"";318;-;318"
"""261485 TAMANDARE"";57;-;57"
"""261500 TAQUARITINGA DO NORTE"";343;-;343"
"""261510 TEREZINHA"";132;-;132"
"""261520 TERRA NOVA"";136;-;136"
"""261530 TIMBAUBA"";169;-;169"
"""261540 TORITAMA"";407;-;407"
"""261560 TRINDADE"";409;-;409"
"""261570 TRIUNFO"";202;-;202"
"""261580 TUPANATINGA"";242;-;242"
"""261590 TUPARETAMA"";201;-;201"
"""261600 VENTUROSA"";416;-;416"
"""261610 VERDEJANTE"";80;-;80"
"""261620 VERTENTES"";876;-;876"
"""261630 VICENCIA"";53;-;53"
"""261640 VITORIA DE SANTO ANTAO"";6751;-;6751"
"""270010 AGUA BRANCA"";61;-;61"
"""270030 ARAPIRACA"";24677;2668;27345"
"""270040 ATALAIA"";306;-;306"
"""270070 BATALHA"";1013;-;1013"
"""270100 BOCA DA MATA"";57;-;57"
"""270130 CAJUEIRO"";119;-;119"
"""270140 CAMPO ALEGRE"";561;-;561"
"""270170 CAPELA"";394;-;394"
"""270210 COLONIA LEOPOLDINA"";70;-;70"
"""270230 CORURIPE"";4455;513;4968"
"""270235 CRAIBAS"";66;-;66"
"""270240 DELMIRO GOUVEIA"";2719;-;2719"
"""270280 FLEXEIRAS"";10;-;10"
"""270300 IBATEGUARA"";34;-;34"
"""270380 JOAQUIM GOMES"";103;-;103"
"""270400 JUNQUEIRO"";391;-;391"
"""270420 LIMOEIRO DE ANADIA"";15;-;15"
"""270430 MACEIO"";74716;6690;81406"
"""270450 MARAGOGI"";189;-;189"
"""270470 MARECHAL DEODORO"";190;-;190"
"""270500 MATA GRANDE"";167;-;167"
"""270510 MATRIZ DE CAMARAGIBE"";204;-;204"
"""270550 MURICI"";332;-;332"
"""270630 PALMEIRA DOS INDIOS"";5982;52;6034"
"""270640 PAO DE ACUCAR"";435;-;435"
"""270670 PENEDO"";3220;3;3223"
"""270680 PIACABUCU"";57;-;57"
"""270690 PILAR"";1970;-;1970"
"""270710 PIRANHAS"";438;-;438"
"""270730 PORTO CALVO"";2164;1;2165"
"""270760 QUEBRANGULO"";88;-;88"
"""270770 RIO LARGO"";393;-;393"
"""270800 SANTANA DO IPANEMA"";8741;-;8741"
"""270830 SAO JOSE DA LAJE"";127;-;127"
"""270840 SAO JOSE DA TAPERA"";294;-;294"
"""270850 SAO LUIS DO QUITUNDE"";153;-;153"
"""270860 SAO MIGUEL DOS CAMPOS"";7071;15;7086"
"""270915 TEOTONIO VILELA"";1431;-;1431"
"""270920 TRAIPU"";20;-;20"
"""270930 UNIAO DOS PALMARES"";4478;3;4481"
"""270940 VICOSA"";387;-;387"
"""280020 AQUIDABA"";1448;-;1448"
"""280030 ARACAJU"";57972;6192;64164"
"""280120 CANINDE DE SAO FRANCISCO"";432;-;432"
"""280130 CAPELA"";1713;-;1713"
"""280210 ESTANCIA"";10121;-;10121"
"""280290 ITABAIANA"";8812;2;8814"
"""280340 JAPOATA"";720;-;720"
"""280350 LAGARTO"";10288;4;10292"
"""280450 NOSSA SENHORA DA GLORIA"";1623;-;1623"
"""280480 NOSSA SENHORA DO SOCORRO"";2543;-;2543"
"""280570 PROPRIA"";3264;-;3264"
"""280590 RIACHUELO"";598;-;598"
"""280670 SAO CRISTOVAO"";623;-;623"
"""280710 SIMAO DIAS"";650;-;650"
"""290020 ABARE"";307;-;307"
"""290035 ADUSTINA"";85;-;85"
"""290040 AGUA FRIA"";173;-;173"
"""290050 ERICO CARDOSO"";153;-;153"
"""290070 ALAGOINHAS"";6171;6;6177"
"""290080 ALCOBACA"";530;-;530"
"""290100 AMARGOSA"";2100;-;2100"
"""290110 AMELIA RODRIGUES"";216;-;216"
"""290115 AMERICA DOURADA"";449;-;449"
"""290120 ANAGE"";78;-;78"
"""290130 ANDARAI"";342;-;342"
"""290140 ANGICAL"";116;-;116"
"""290150 ANGUERA"";119;-;119"
"""290160 ANTAS"";6761;-;6761"
"""290200 ARACATU"";239;-;239"
"""290205 ARACAS"";105;-;105"
"""290210 ARACI"";939;-;939"
"""290240 AURELINO LEAL"";1133;-;1133"
"""290250 BAIANOPOLIS"";273;-;273"
"""290260 BAIXA GRANDE"";411;-;411"
"""290270 BARRA"";3515;-;3515"
"""290280 BARRA DA ESTIVA"";2205;-;2205"
"""290290 BARRA DO CHOCA"";721;-;721"
"""290300 BARRA DO MENDES"";404;-;404"
"""290320 BARREIRAS"";16386;513;16899"
"""290323 BARRO ALTO"";885;-;885"
"""290327 BARROCAS"";390;-;390"
"""290330 BARRO PRETO"";32;-;32"
"""290340 BELMONTE"";708;-;708"
"""290350 BELO CAMPO"";522;-;522"
"""290360 BIRITINGA"";224;-;224"
"""290380 BOA VISTA DO TUPIM"";187;-;187"
"""290390 BOM JESUS DA LAPA"";5292;1;5293"
"""290395 BOM JESUS DA SERRA"";428;-;428"
"""290400 BONINAL"";242;-;242"
"""290405 BONITO"";340;-;340"
"""290410 BOQUIRA"";868;-;868"
"""290420 BOTUPORA"";420;-;420"
"""290430 BREJOES"";329;-;329"
"""290440 BREJOLANDIA"";153;-;153"
"""290450 BROTAS DE MACAUBAS"";27;-;27"
"""290460 BRUMADO"";5430;1;5431"
"""290475 BURITIRAMA"";659;-;659"
"""290480 CAATIBA"";5;-;5"
"""290490 CACHOEIRA"";778;-;778"
"""290500 CACULE"";1105;-;1105"
"""290510 CAEM"";884;-;884"
"""290520 CAETITE"";7951;737;8688"
"""290530 CAFARNAUM"";669;-;669"
"""290550 CALDEIRAO GRANDE"";597;-;597"
"""290560 CAMACAN"";3638;-;3638"
"""290570 CAMACARI"";7690;11;7701"
"""290580 CAMAMU"";550;-;550"
"""290590 CAMPO ALEGRE DE LOURDES"";1408;-;1408"
"""290600 CAMPO FORMOSO"";4264;-;4264"
"""290610 CANAPOLIS"";533;-;533"
"""290620 CANARANA"";522;-;522"
"""290630 CANAVIEIRAS"";745;-;745"
"""290640 CANDEAL"";23;-;23"
"""290650 CANDEIAS"";2059;-;2059"
"""290660 CANDIBA"";481;-;481"
"""290670 CANDIDO SALES"";270;-;270"
"""290680 CANSANCAO"";2112;-;2112"
"""290682 CANUDOS"";498;-;498"
"""290685 CAPELA DO ALTO ALEGRE"";15;-;15"
"""290687 CAPIM GROSSO"";2003;-;2003"
"""290690 CARAVELAS"";739;-;739"
"""290710 CARINHANHA"";551;-;551"
"""290720 CASA NOVA"";750;-;750"
"""290730 CASTRO ALVES"";1011;-;1011"
"""290750 CATU"";3863;-;3863"
"""290755 CATURAMA"";109;-;109"
"""290760 CENTRAL"";310;-;310"
"""290780 CICERO DANTAS"";592;1;593"
"""290790 CIPO"";469;-;469"
"""290800 COARACI"";207;-;207"
"""290810 COCOS"";1404;-;1404"
"""290820 CONCEICAO DA FEIRA"";12;-;12"
"""290830 CONCEICAO DO ALMEIDA"";544;-;544"
"""290840 CONCEICAO DO COITE"";7309;-;7309"
"""290850 CONCEICAO DO JACUIPE"";430;-;430"
"""290860 CONDE"";129;-;129"
"""290870 CONDEUBA"";521;-;521"
"""290890 CORACAO DE MARIA"";4935;-;4935"
"""290900 CORDEIROS"";246;-;246"
"""290910 CORIBE"";2300;-;2300"
"""290930 CORRENTINA"";1706;-;1706"
"""290950 CRAVOLANDIA"";523;-;523"
"""290960 CRISOPOLIS"";482;-;482"
"""290970 CRISTOPOLIS"";2178;-;2178"
"""290980 CRUZ DAS ALMAS"";4636;-;4636"
"""290990 CURACA"";645;-;645"
"""291005 DIAS D'AVILA"";938;-;938"
"""291010 DOM BASILIO"";274;-;274"
"""291030 ELISIO MEDRADO"";161;-;161"
"""291040 ENCRUZILHADA"";746;-;746"
"""291050 ENTRE RIOS"";620;-;620"
"""291060 ESPLANADA"";1580;-;1580"
"""291070 EUCLIDES DA CUNHA"";4308;-;4308"
"""291072 EUNAPOLIS"";6113;5;6118"
"""291080 FEIRA DE SANTANA"";38714;3069;41783"
