"""Munic¡pio"";""M‚dia complexidade"";""Alta complexidade"";""Total"""
"""290970 CRISTOPOLIS"";1963;-;1963"
"""290980 CRUZ DAS ALMAS"";5950;-;5950"
"""290990 CURACA"";527;-;527"
"""291005 DIAS D'AVILA"";1100;-;1100"
"""291010 DOM BASILIO"";330;-;330"
"""291030 ELISIO MEDRADO"";200;-;200"
"""291040 ENCRUZILHADA"";664;-;664"
"""291050 ENTRE RIOS"";520;-;520"
"""291060 ESPLANADA"";1879;-;1879"
"""291070 EUCLIDES DA CUNHA"";5186;-;5186"
"""291072 EUNAPOLIS"";5972;65;6037"
"""291080 FEIRA DE SANTANA"";42293;3662;45955"
"""291085 FILADELFIA"";657;-;657"
"""291110 FORMOSA DO RIO PRETO"";769;-;769"
"""291120 GANDU"";1437;-;1437"
"""291130 GENTIO DO OURO"";123;-;123"
"""291150 GONGOGI"";192;-;192"
"""291170 GUANAMBI"";10719;2;10721"
"""291180 GUARATINGA"";310;-;310"
"""291190 IACU"";531;-;531"
"""291200 IBIASSUCE"";920;-;920"
"""291210 IBICARAI"";271;-;271"
"""291230 IBICUI"";105;-;105"
"""291240 IBIPEBA"";181;-;181"
"""291250 IBIPITANGA"";402;-;402"
"""291270 IBIRAPITANGA"";1219;-;1219"
"""291280 IBIRAPUA"";335;-;335"
"""291290 IBIRATAIA"";1705;-;1705"
"""291300 IBITIARA"";730;-;730"
"""291310 IBITITA"";504;-;504"
"""291320 IBOTIRAMA"";3609;1;3610"
"""291340 IGAPORA"";773;-;773"
"""291345 IGRAPIUNA"";317;-;317"
"""291350 IGUAI"";3638;-;3638"
"""291360 ILHEUS"";23002;406;23408"
"""291370 INHAMBUPE"";384;-;384"
"""291380 IPECAETA"";64;-;64"
"""291390 IPIAU"";1970;-;1970"
"""291400 IPIRA"";952;-;952"
"""291410 IPUPIARA"";223;-;223"
"""291420 IRAJUBA"";559;-;559"
"""291430 IRAMAIA"";1152;-;1152"
"""291440 IRAQUARA"";3480;-;3480"
"""291450 IRARA"";461;-;461"
"""291460 IRECE"";11119;57;11176"
"""291465 ITABELA"";1689;-;1689"
"""291470 ITABERABA"";9228;2;9230"
"""291480 ITABUNA"";19107;1407;20514"
"""291490 ITACARE"";823;-;823"
"""291500 ITAETE"";236;-;236"
"""291510 ITAGI"";159;-;159"
"""291535 ITAGUACU DA BAHIA"";267;-;267"
"""291540 ITAJU DO COLONIA"";96;-;96"
"""291550 ITAJUIPE"";1757;-;1757"
"""291560 ITAMARAJU"";4335;1;4336"
"""291580 ITAMBE"";1624;-;1624"
"""291600 ITANHEM"";805;-;805"
"""291610 ITAPARICA"";4435;-;4435"
"""291630 ITAPEBI"";144;-;144"
"""291640 ITAPETINGA"";3613;-;3613"
"""291650 ITAPICURU"";596;-;596"
"""291660 ITAPITANGA"";38;-;38"
"""291670 ITAQUARA"";425;-;425"
"""291680 ITARANTIM"";802;-;802"
"""291685 ITATIM"";221;-;221"
"""291690 ITIRUCU"";1850;-;1850"
"""291700 ITIUBA"";904;-;904"
"""291710 ITORORO"";3366;-;3366"
"""291720 ITUACU"";225;-;225"
"""291730 ITUBERA"";447;-;447"
"""291733 IUIU"";215;-;215"
"""291735 JABORANDI"";821;-;821"
"""291740 JACARACI"";466;-;466"
"""291750 JACOBINA"";3389;1;3390"
"""291760 JAGUAQUARA"";1521;-;1521"
"""291770 JAGUARARI"";726;-;726"
"""291800 JEQUIE"";20204;534;20738"
"""291810 JEREMOABO"";598;-;598"
"""291820 JIQUIRICA"";604;-;604"
"""291830 JITAUNA"";299;-;299"
"""291835 JOAO DOURADO"";479;-;479"
"""291840 JUAZEIRO"";17691;1033;18724"
"""291850 JUSSARA"";829;-;829"
"""291855 JUSSARI"";30;-;30"
"""291860 JUSSIAPE"";176;-;176"
"""291880 LAJE"";407;-;407"
"""291905 LAJEDO DO TABOCAL"";546;-;546"
"""291915 LAPAO"";1279;-;1279"
"""291920 LAURO DE FREITAS"";11625;2;11627"
"""291930 LENCOIS"";90;-;90"
"""291940 LICINIO DE ALMEIDA"";379;-;379"
"""291950 LIVRAMENTO DE NOSSA SENHORA"";2331;-;2331"
"""291955 LUIS EDUARDO MAGALHAES"";3662;87;3749"
"""291960 MACAJUBA"";256;-;256"
"""291970 MACARANI"";1216;-;1216"
"""291980 MACAUBAS"";1687;-;1687"
"""291992 MADRE DE DEUS"";457;-;457"
"""292000 MAIQUINIQUE"";399;-;399"
"""292010 MAIRI"";1068;-;1068"
"""292020 MALHADA"";375;-;375"
"""292050 MARACAS"";1365;-;1365"
"""292080 MARCIONILIO SOUZA"";150;-;150"
"""292100 MATA DE SAO JOAO"";1980;1;1981"
"""292105 MATINA"";181;-;181"
"""292110 MEDEIROS NETO"";1220;-;1220"
"""292120 MIGUEL CALMON"";6202;-;6202"
"""292130 MILAGRES"";190;-;190"
"""292150 MONTE SANTO"";2912;-;2912"
"""292170 MORRO DO CHAPEU"";1763;-;1763"
"""292180 MORTUGABA"";474;-;474"
"""292190 MUCUGE"";332;-;332"
"""292200 MUCURI"";1486;-;1486"
"""292205 MULUNGU DO MORRO"";378;-;378"
"""292210 MUNDO NOVO"";404;-;404"
"""292230 MURITIBA"";8;879;887"
"""292240 MUTUIPE"";1379;-;1379"
"""292250 NAZARE"";6489;-;6489"
"""292265 NORDESTINA"";334;-;334"
"""292270 NOVA CANAA"";1671;-;1671"
"""292273 NOVA FATIMA"";111;-;111"
"""292290 NOVA SOURE"";239;-;239"
"""292300 NOVA VICOSA"";1272;-;1272"
"""292310 OLINDINA"";425;-;425"
"""292320 OLIVEIRA DOS BREJINHOS"";668;-;668"
"""292330 OURICANGAS"";162;-;162"
"""292335 OUROLANDIA"";297;-;297"
"""292340 PALMAS DE MONTE ALTO"";505;-;505"
"""292360 PARAMIRIM"";2807;-;2807"
"""292370 PARATINGA"";1883;-;1883"
"""292380 PARIPIRANGA"";228;-;228"
"""292390 PAU BRASIL"";137;-;137"
"""292400 PAULO AFONSO"";7182;2;7184"
"""292405 PE DE SERRA"";246;-;246"
"""292430 PIATA"";491;-;491"
"""292450 PINDAI"";583;-;583"
"""292460 PINDOBACU"";1416;-;1416"
"""292465 PINTADAS"";267;-;267"
"""292470 PIRIPA"";309;-;309"
"""292480 PIRITIBA"";66;-;66"
"""292490 PLANALTINO"";565;-;565"
"""292500 PLANALTO"";447;-;447"
"""292510 POCOES"";3879;-;3879"
"""292520 POJUCA"";1665;20;1685"
"""292525 PONTO NOVO"";614;-;614"
"""292530 PORTO SEGURO"";9684;99;9783"
"""292540 POTIRAGUA"";95;-;95"
"""292550 PRADO"";615;-;615"
"""292560 PRESIDENTE DUTRA"";286;-;286"
"""292575 PRESIDENTE TANCREDO NEVES"";432;-;432"
"""292580 QUEIMADAS"";529;-;529"
"""292590 QUIJINGUE"";524;-;524"
"""292595 RAFAEL JAMBEIRO"";356;-;356"
"""292600 REMANSO"";973;-;973"
"""292610 RETIROLANDIA"";360;-;360"
"""292620 RIACHAO DAS NEVES"";359;-;359"
"""292630 RIACHAO DO JACUIPE"";1717;-;1717"
"""292640 RIACHO DE SANTANA"";208;-;208"
"""292650 RIBEIRA DO AMPARO"";120;-;120"
"""292660 RIBEIRA DO POMBAL"";7770;2;7772"
"""292670 RIO DE CONTAS"";369;-;369"
"""292690 RIO DO PIRES"";313;-;313"
"""292700 RIO REAL"";1222;-;1222"
"""292720 RUY BARBOSA"";7662;-;7662"
"""292730 SALINAS DA MARGARIDA"";143;-;143"
"""292740 SALVADOR"";205476;34738;240214"
"""292750 SANTA BARBARA"";237;-;237"
"""292770 SANTA CRUZ CABRALIA"";349;-;349"
"""292790 SANTA INES"";858;-;858"
"""292800 SANTALUZ"";1780;-;1780"
"""292810 SANTA MARIA DA VITORIA"";1539;-;1539"
"""292820 SANTANA"";993;-;993"
"""292830 SANTANOPOLIS"";36;-;36"
"""292840 SANTA RITA DE CASSIA"";1318;-;1318"
"""292850 SANTA TEREZINHA"";292;-;292"
"""292860 SANTO AMARO"";1036;-;1036"
"""292870 SANTO ANTONIO DE JESUS"";18761;1136;19897"
"""292880 SANTO ESTEVAO"";707;-;707"
"""292890 SAO DESIDERIO"";1264;-;1264"
"""292895 SAO DOMINGOS"";196;-;196"
"""292900 SAO FELIX"";4058;246;4304"
"""292905 SAO FELIX DO CORIBE"";765;-;765"
"""292910 SAO FELIPE"";263;-;263"
"""292925 SAO GABRIEL"";405;-;405"
"""292930 SAO GONCALO DOS CAMPOS"";615;-;615"
"""292940 SAO MIGUEL DAS MATAS"";1356;-;1356"
"""292950 SAO SEBASTIAO DO PASSE"";690;-;690"
"""292960 SAPEACU"";491;-;491"
"""292970 SATIRO DIAS"";472;-;472"
"""292980 SAUDE"";469;-;469"
"""292990 SEABRA"";9065;10;9075"
"""293000 SEBASTIAO LARANJEIRAS"";174;-;174"
"""293010 SENHOR DO BONFIM"";3932;-;3932"
"""293015 SERRA DO RAMALHO"";1137;-;1137"
"""293020 SENTO SE"";489;-;489"
"""293030 SERRA DOURADA"";1179;-;1179"
"""293040 SERRA PRETA"";160;-;160"
"""293050 SERRINHA"";2110;-;2110"
"""293060 SERROLANDIA"";334;-;334"
"""293070 SIMOES FILHO"";2671;-;2671"
"""293075 SITIO DO MATO"";136;-;136"
"""293077 SOBRADINHO"";360;-;360"
"""293080 SOUTO SOARES"";301;-;301"
"""293090 TABOCAS DO BREJO VELHO"";427;-;427"
"""293100 TANHACU"";323;-;323"
"""293105 TANQUE NOVO"";549;-;549"
"""293110 TANQUINHO"";81;-;81"
"""293120 TAPEROA"";973;-;973"
"""293130 TAPIRAMUTA"";621;-;621"
"""293135 TEIXEIRA DE FREITAS"";11558;1016;12574"
"""293150 TEOFILANDIA"";159;-;159"
"""293160 TEOLANDIA"";332;-;332"
"""293180 TREMEDAL"";275;-;275"
"""293190 TUCANO"";1194;-;1194"
"""293200 UAUA"";757;-;757"
"""293210 UBAIRA"";1682;-;1682"
"""293220 UBAITABA"";2993;-;2993"
"""293230 UBATA"";59;-;59"
"""293240 UIBAI"";289;-;289"
"""293250 UNA"";552;-;552"
"""293260 URANDI"";789;-;789"
"""293280 UTINGA"";480;-;480"
"""293290 VALENCA"";9621;-;9621"
"""293300 VALENTE"";957;-;957"
"""293305 VARZEA DA ROCA"";106;-;106"
"""293310 VARZEA DO POCO"";403;-;403"
"""293315 VARZEA NOVA"";999;-;999"
"""293325 VEREDA"";140;-;140"
"""293330 VITORIA DA CONQUISTA"";31811;2673;34484"
"""293340 WAGNER"";1251;3;1254"
"""293345 WANDERLEY"";1672;-;1672"
"""293350 WENCESLAU GUIMARAES"";348;-;348"
"""293360 XIQUE-XIQUE"";2318;-;2318"
"""310020 ABAETE"";1308;-;1308"
"""310030 ABRE CAMPO"";1982;1;1983"
"""310060 AGUA BOA"";102;-;102"
"""310090 AGUAS FORMOSAS"";2029;-;2029"
"""310100 AGUAS VERMELHAS"";684;-;684"
"""310110 AIMORES"";2256;1;2257"
"""310120 AIURUOCA"";1630;1;1631"
"""310130 ALAGOA"";122;-;122"
"""310150 ALEM PARAIBA"";2661;-;2661"
"""310160 ALFENAS"";10881;3918;14799"
"""310170 ALMENARA"";5422;3;5425"
"""310190 ALPINOPOLIS"";1308;-;1308"
"""310200 ALTEROSA"";703;-;703"
"""310210 ALTO RIO DOCE"";305;-;305"
"""310230 ALVINOPOLIS"";554;-;554"
"""310260 ANDRADAS"";2841;-;2841"
"""310270 CACHOEIRA DE PAJEU"";342;-;342"
"""310280 ANDRELANDIA"";605;-;605"
"""310290 ANTONIO CARLOS"";127;-;127"
"""310340 ARACUAI"";4408;2;4410"
"""310350 ARAGUARI"";8658;1;8659"
"""310375 ARAPORA"";741;-;741"
"""310400 ARAXA"";5446;3;5449"
"""310420 ARCOS"";1654;-;1654"
"""310430 AREADO"";504;-;504"
"""310450 ARINOS"";475;-;475"
"""310470 ATALEIA"";290;-;290"
"""310490 BAEPENDI"";2815;157;2972"
"""310510 BAMBUI"";1746;-;1746"
"""310540 BARAO DE COCAIS"";1171;-;1171"
"""310560 BARBACENA"";11972;2115;14087"
"""310590 BARROSO"";1890;-;1890"
"""310620 BELO HORIZONTE"";228639;40113;268752"
"""310630 BELO ORIENTE"";1812;1;1813"
"""310640 BELO VALE"";583;-;583"
"""310650 BERILO"";298;-;298"
"""310670 BETIM"";22920;930;23850"
"""310690 BICAS"";675;-;675"
"""310710 BOA ESPERANCA"";1951;-;1951"
"""310730 BOCAIUVA"";3880;1;3881"
"""310740 BOM DESPACHO"";4778;-;4778"
"""310750 BOM JARDIM DE MINAS"";273;-;273"
"""310780 BOM JESUS DO GALHO"";852;16;868"
"""310800 BOM SUCESSO"";717;-;717"
"""310840 BOTELHOS"";375;-;375"
"""310860 BRASILIA DE MINAS"";5777;-;5777"
"""310890 BRAZOPOLIS"";286;-;286"
"""310900 BRUMADINHO"";2232;284;2516"
"""310910 BUENO BRANDAO"";472;-;472"
"""310930 BURITIS"";926;-;926"
"""310950 CABO VERDE"";912;-;912"
"""310990 CAETANOPOLIS"";965;-;965"
"""311000 CAETE"";2118;-;2118"
"""311030 CALDAS"";368;-;368"
"""311050 CAMANDUCAIA"";1183;-;1183"
"""311060 CAMBUI"";2424;-;2424"
"""311070 CAMBUQUIRA"";834;-;834"
"""311090 CAMPANHA"";301;-;301"
"""311100 CAMPESTRE"";1191;1;1192"
"""311110 CAMPINA VERDE"";916;-;916"
"""311120 CAMPO BELO"";6229;112;6341"
"""311130 CAMPO DO MEIO"";306;-;306"
"""311150 CAMPOS ALTOS"";724;-;724"
"""311160 CAMPOS GERAIS"";1618;1;1619"
"""311180 CANAPOLIS"";622;-;622"
"""311200 CANDEIAS"";478;-;478"
"""311230 CAPELINHA"";3511;-;3511"
"""311260 CAPINOPOLIS"";552;-;552"
"""311280 CAPITOLIO"";418;-;418"
"""311300 CARAI"";685;-;685"
"""311320 CARANDAI"";1065;-;1065"
"""311330 CARANGOLA"";7946;39;7985"
"""311340 CARATINGA"";12149;25;12174"
"""311350 CARBONITA"";420;-;420"
"""311360 CAREACU"";121;-;121"
"""311370 CARLOS CHAGAS"";1159;-;1159"
"""311390 CARMO DA CACHOEIRA"";458;-;458"
"""311400 CARMO DA MATA"";126;-;126"
"""311410 CARMO DE MINAS"";441;-;441"
"""311430 CARMO DO PARANAIBA"";1397;-;1397"
"""311440 CARMO DO RIO CLARO"";1316;-;1316"
"""311450 CARMOPOLIS DE MINAS"";649;-;649"
"""311460 CARRANCAS"";164;-;164"
"""311510 CASSIA"";3900;-;3900"
"""311530 CATAGUASES"";4883;2;4885"
"""311550 CAXAMBU"";1197;1;1198"
"""311570 CENTRAL DE MINAS"";191;-;191"
"""311580 CENTRALINA"";300;-;300"
"""311615 CHAPADA GAUCHA"";185;-;185"
"""311630 CIPOTANEA"";163;-;163"
"""311660 CLAUDIO"";1968;1;1969"
"""311680 COLUNA"";517;-;517"
"""311710 CONCEICAO DA APARECIDA"";600;-;600"
"""311730 CONCEICAO DAS ALAGOAS"";1743;-;1743"
"""311750 CONCEICAO DO MATO DENTRO"";1258;-;1258"
"""311770 CONCEICAO DO RIO VERDE"";752;-;752"
"""311800 CONGONHAS"";3159;1;3160"
"""311820 CONQUISTA"";116;-;116"
"""311830 CONSELHEIRO LAFAIETE"";6537;-;6537"
"""311840 CONSELHEIRO PENA"";1424;-;1424"
"""311860 CONTAGEM"";24080;47;24127"
"""311880 CORACAO DE JESUS"";2140;94;2234"
"""311930 COROMANDEL"";1457;-;1457"
"""311940 CORONEL FABRICIANO"";3824;2;3826"
"""312020 CRISTAIS"";306;50;356"
"""312050 CRISTINA"";623;-;623"
"""312080 CRUZILIA"";2019;-;2019"
"""312090 CURVELO"";7634;1082;8716"
"""312120 DELFINOPOLIS"";166;-;166"
"""312160 DIAMANTINA"";7986;658;8644"
"""312200 DIVINO"";531;-;531"
"""312210 DIVINO DAS LARANJEIRAS"";146;-;146"
"""312230 DIVINOPOLIS"";11317;5629;16946"
"""312260 DOM JOAQUIM"";256;-;256"
"""312270 DOM SILVERIO"";191;-;191"
"""312320 DORES DO INDAIA"";1095;-;1095"
"""312360 ELOI MENDES"";2015;-;2015"
"""312390 ENTRE RIOS DE MINAS"";1201;-;1201"
"""312400 ERVALIA"";723;-;723"
"""312410 ESMERALDAS"";2731;-;2731"
"""312420 ESPERA FELIZ"";1062;-;1062"
"""312430 ESPINOSA"";1368;-;1368"
"""312450 ESTIVA"";257;-;257"
"""312470 ESTRELA DO INDAIA"";182;-;182"
"""312490 EUGENOPOLIS"";747;-;747"
"""312510 EXTREMA"";2128;-;2128"
"""312560 FELISBURGO"";870;-;870"
"""312590 FERROS"";492;-;492"
"""312595 FERVEDOURO"";225;-;225"
"""312610 FORMIGA"";3776;714;4490"
"""312670 FRANCISCO SA"";2241;-;2241"
"""312690 FREI INOCENCIO"";121;-;121"
"""312710 FRUTAL"";2877;-;2877"
"""312760 GOUVEIA"";1339;-;1339"
"""312770 GOVERNADOR VALADARES"";23460;3865;27325"
"""312780 GRAO MOGOL"";1202;-;1202"
"""312800 GUANHAES"";4679;1;4680"
"""312810 GUAPE"";450;-;450"
"""312830 GUARANESIA"";788;-;788"
"""312860 GUARDA-MOR"";297;-;297"
"""312870 GUAXUPE"";4350;4;4354"
"""312910 GURINHATA"";119;-;119"
"""312940 IBERTIOGA"";203;-;203"
"""312950 IBIA"";930;-;930"
"""312980 IBIRITE"";4775;61;4836"
"""313010 IGARAPE"";363;485;848"
"""313030 IGUATAMA"";611;-;611"
"""313050 ILICINEA"";479;-;479"
"""313090 INHAPIM"";1152;-;1152"
"""313120 IPANEMA"";1503;-;1503"
"""313130 IPATINGA"";24274;3641;27915"
"""313150 IPUIUNA"";83;-;83"
"""313170 ITABIRA"";10102;588;10690"
"""313180 ITABIRINHA"";1380;-;1380"
"""313190 ITABIRITO"";2250;-;2250"
"""313210 ITACARAMBI"";510;-;510"
"""313220 ITAGUARA"";1063;-;1063"
"""313230 ITAIPE"";445;-;445"
"""313240 ITAJUBA"";10783;914;11697"
"""313250 ITAMARANDIBA"";3149;1;3150"
"""313270 ITAMBACURI"";3648;-;3648"
"""313290 ITAMOGI"";10;-;10"
"""313300 ITAMONTE"";814;-;814"
"""313310 ITANHANDU"";2200;443;2643"
"""313320 ITANHOMI"";1283;-;1283"
"""313330 ITAOBIM"";3089;1;3090"
"""313350 ITAPECERICA"";1043;-;1043"
"""313375 ITAU DE MINAS"";255;-;255"
"""313380 ITAUNA"";5183;724;5907"
"""313420 ITUIUTABA"";5844;13;5857"
"""313440 ITURAMA"";1816;-;1816"
"""313460 JABOTICATUBAS"";403;-;403"
"""313470 JACINTO"";1370;-;1370"
"""313490 JACUTINGA"";1288;1;1289"
"""313505 JAIBA"";850;-;850"
"""313510 JANAUBA"";12331;42;12373"
"""313520 JANUARIA"";4778;-;4778"
"""313540 JECEABA"";142;-;142"
"""313580 JEQUITINHONHA"";1779;1;1780"
"""313600 JOAIMA"";600;-;600"
"""313620 JOAO MONLEVADE"";5569;1;5570"
"""313630 JOAO PINHEIRO"";3045;1;3046"
"""313650 JORDANIA"";345;-;345"
"""313670 JUIZ DE FORA"";43172;6920;50092"
"""313690 JURUAIA"";535;-;535"
"""313700 LADAINHA"";521;-;521"
"""313710 LAGAMAR"";158;-;158"
"""313720 LAGOA DA PRATA"";4817;1;4818"
"""313750 LAGOA FORMOSA"";558;-;558"
"""313760 LAGOA SANTA"";3545;3;3548"
"""313770 LAJINHA"";640;-;640"
"""313780 LAMBARI"";716;1;717"
"""313800 LARANJAL"";64;-;64"
"""313820 LAVRAS"";6893;91;6984"
"""313840 LEOPOLDINA"";2914;2;2916"
"""313860 LIMA DUARTE"";953;-;953"
"""313880 LUZ"";2464;1;2465"
"""313890 MACHACALIS"";862;-;862"
"""313900 MACHADO"";2509;-;2509"
"""313920 MALACACHETA"";2775;1;2776"
"""313930 MANGA"";3193;-;3193"
"""313940 MANHUACU"";10718;246;10964"
"""313950 MANHUMIRIM"";3103;-;3103"
"""313960 MANTENA"";2336;-;2336"
"""313980 MAR DE ESPANHA"";498;-;498"
"""313990 MARIA DA FE"";252;-;252"
"""314000 MARIANA"";2815;-;2815"
"""314050 MARTINHO CAMPOS"";248;-;248"
"""314070 MATEUS LEME"";1038;-;1038"
"""314090 MATIPO"";1264;-;1264"
"""314110 MATOZINHOS"";808;-;808"
"""314120 MATUTINA"";71;-;71"
"""314140 MEDINA"";2472;-;2472"
"""314150 MENDES PIMENTEL"";423;-;423"
"""314160 MERCES"";590;-;590"
"""314180 MINAS NOVAS"";3658;-;3658"
"""314190 MINDURI"";8;-;8"
"""314200 MIRABELA"";895;-;895"
"""314220 MIRAI"";835;-;835"
"""314240 MOEMA"";347;-;347"
"""314260 MONSENHOR PAULO"";515;-;515"
"""314270 MONTALVANIA"";1284;-;1284"
"""314280 MONTE ALEGRE DE MINAS"";810;-;810"
"""314290 MONTE AZUL"";2179;-;2179"
"""314300 MONTE BELO"";392;-;392"
"""314310 MONTE CARMELO"";5314;-;5314"
"""314320 MONTE SANTO DE MINAS"";1388;98;1486"
"""314330 MONTES CLAROS"";39091;6558;45649"
"""314350 MORADA NOVA DE MINAS"";408;-;408"
"""314390 MURIAE"";18026;6225;24251"
"""314400 MUTUM"";1623;-;1623"
"""314410 MUZAMBINHO"";1198;-;1198"
"""314430 NANUQUE"";3444;-;3444"
"""314450 NAZARENO"";136;-;136"
"""314460 NEPOMUCENO"";1186;-;1186"
"""314470 NOVA ERA"";560;-;560"
"""314480 NOVA LIMA"";5689;-;5689"
"""314500 NOVA PONTE"";376;-;376"
"""314510 NOVA RESENDE"";452;-;452"
"""314520 NOVA SERRANA"";4283;-;4283"
"""314530 NOVO CRUZEIRO"";1559;-;1559"
"""314560 OLIVEIRA"";4215;180;4395"
"""314590 OURO BRANCO"";1702;1;1703"
"""314600 OURO FINO"";2997;-;2997"
"""314610 OURO PRETO"";4967;5;4972"
"""314630 PADRE PARAISO"";1311;-;1311"
"""314650 PAINS"";240;-;240"
"""314670 PALMA"";233;-;233"
"""314700 PARACATU"";6394;10;6404"
"""314710 PARA DE MINAS"";6342;-;6342"
"""314720 PARAGUACU"";765;-;765"
"""314730 PARAISOPOLIS"";754;-;754"
"""314750 PASSABEM"";31;-;31"
"""314760 PASSA QUATRO"";1100;-;1100"
"""314770 PASSA TEMPO"";460;-;460"
"""314790 PASSOS"";13896;3578;17474"
"""314800 PATOS DE MINAS"";13804;425;14229"
"""314810 PATROCINIO"";6230;545;6775"
"""314860 PECANHA"";3160;1;3161"
"""314870 PEDRA AZUL"";2297;-;2297"
"""314910 PEDRALVA"";205;-;205"
"""314930 PEDRO LEOPOLDO"";1976;293;2269"
"""314980 PERDIZES"";915;-;915"
"""314990 PERDOES"";1049;-;1049"
"""315030 PIEDADE DO RIO GRANDE"";118;-;118"
"""315050 PIMENTA"";181;-;181"
"""315080 PIRANGA"";127;-;127"
"""315110 PIRAPETINGA"";564;-;564"
"""315120 PIRAPORA"";7630;4;7634"
"""315140 PITANGUI"";1379;-;1379"
"""315150 PIUMHI"";4502;1;4503"
"""315170 POCO FUNDO"";1978;-;1978"
"""315180 POCOS DE CALDAS"";10719;2886;13605"
"""315190 POCRANE"";37;-;37"
"""315200 POMPEU"";1072;-;1072"
"""315210 PONTE NOVA"";8763;1414;10177"
"""315220 PORTEIRINHA"";2656;-;2656"
"""315240 POTE"";389;-;389"
"""315250 POUSO ALEGRE"";16777;3336;20113"
"""315260 POUSO ALTO"";348;-;348"
"""315270 PRADOS"";329;-;329"
"""315280 PRATA"";1350;-;1350"
"""315290 PRATAPOLIS"";31;-;31"
"""315310 PRESIDENTE BERNARDES"";59;-;59"
"""315340 PRESIDENTE OLEGARIO"";592;-;592"
"""315400 RAUL SOARES"";1478;-;1478"
"""315410 RECREIO"";674;1;675"
"""315420 RESENDE COSTA"";966;-;966"
"""315430 RESPLENDOR"";4004;-;4004"
"""315460 RIBEIRAO DAS NEVES"";5508;-;5508"
"""315470 RIBEIRAO VERMELHO"";175;-;175"
"""315490 RIO CASCA"";783;-;783"
"""315520 RIO ESPERA"";40;-;40"
"""315550 RIO PARANAIBA"";438;-;438"
"""315560 RIO PARDO DE MINAS"";1201;-;1201"
"""315570 RIO PIRACICABA"";450;-;450"
"""315580 RIO POMBA"";2133;-;2133"
"""315590 RIO PRETO"";205;-;205"
"""315600 RIO VERMELHO"";380;-;380"
"""315660 RUBIM"";501;-;501"
"""315670 SABARA"";1307;-;1307"
"""315680 SABINOPOLIS"";2054;-;2054"
"""315690 SACRAMENTO"";1615;-;1615"
"""315700 SALINAS"";5329;-;5329"
"""315710 SALTO DA DIVISA"";302;-;302"
"""315720 SANTA BARBARA"";1734;-;1734"
"""315770 SANTA JULIANA"";234;-;234"
"""315780 SANTA LUZIA"";6962;-;6962"
"""315790 SANTA MARGARIDA"";905;-;905"
"""315800 SANTA MARIA DE ITABIRA"";46;-;46"
"""315820 SANTA MARIA DO SUACUI"";2049;-;2049"
"""315930 SANTA RITA DE JACUTINGA"";191;-;191"
"""315960 SANTA RITA DO SAPUCAI"";3296;4;3300"
"""315980 SANTA VITORIA"";1044;-;1044"
"""315990 SANTO ANTONIO DO AMPARO"";2546;-;2546"
"""316040 SANTO ANTONIO DO MONTE"";2243;-;2243"
"""316070 SANTOS DUMONT"";2334;-;2334"
"""316100 SAO DOMINGOS DO PRATA"";658;-;658"
"""316110 SAO FRANCISCO"";3998;1;3999"
"""316200 SAO GONCALO DO SAPUCAI"";1904;-;1904"
"""316210 SAO GOTARDO"";2039;-;2039"
"""316220 SAO JOAO BATISTA DO GLORIA"";212;-;212"
"""316240 SAO JOAO DA PONTE"";2274;1;2275"
"""316250 SAO JOAO DEL REI"";7497;1226;8723"
"""316257 SAO JOAO DO MANTENINHA"";110;-;110"
"""316270 SAO JOAO DO PARAISO"";1529;1;1530"
"""316280 SAO JOAO EVANGELISTA"";1985;-;1985"
"""316290 SAO JOAO NEPOMUCENO"";1425;-;1425"
"""316370 SAO LOURENCO"";6919;29;6948"
"""316390 SAO PEDRO DA UNIAO"";106;-;106"
"""316420 SAO ROMAO"";363;-;363"
"""316430 SAO ROQUE DE MINAS"";74;-;74"
"""316470 SAO SEBASTIAO DO PARAISO"";8204;924;9128"
"""316500 SAO TIAGO"";499;-;499"
"""316530 SAO VICENTE DE MINAS"";304;-;304"
"""316570 SENADOR FIRMINO"";161;-;161"
"""316680 SERRA DO SALITRE"";844;-;844"
"""316690 SERRANIA"";83;-;83"
"""316710 SERRO"";2837;1;2838"
"""316720 SETE LAGOAS"";19028;1328;20356"
"""316800 TAIOBEIRAS"";8350;-;8350"
"""316840 TARUMIRIM"";3248;-;3248"
"""316860 TEOFILO OTONI"";16135;1552;17687"
"""316870 TIMOTEO"";3547;3;3550"
"""316890 TIROS"";147;-;147"
"""316920 TOMBOS"";251;-;251"
"""316930 TRES CORACOES"";5623;1;5624"
"""316935 TRES MARIAS"";1847;1;1848"
"""316940 TRES PONTAS"";4175;3;4178"
"""316960 TUPACIGUARA"";613;-;613"
"""316970 TURMALINA"";3225;-;3225"
"""316990 UBA"";12411;20;12431"
"""317010 UBERABA"";25882;3948;29830"
"""317020 UBERLANDIA"";57622;6684;64306"
"""317040 UNAI"";5735;1;5736"
"""317043 UNIAO DE MINAS"";252;-;252"
"""317052 URUCUIA"";764;1;765"
"""317070 VARGINHA"";10514;3518;14032"
"""317080 VARZEA DA PALMA"";1462;-;1462"
"""317090 VARZELANDIA"";536;-;536"
"""317100 VAZANTE"";1084;-;1084"
"""317120 VESPASIANO"";1798;-;1798"
"""317130 VICOSA"";6807;4;6811"
"""317160 VIRGEM DA LAPA"";297;-;297"
"""317170 VIRGINIA"";371;-;371"
