"""Munic¡pio"";""M‚dia complexidade"";""Alta complexidade"";""Total"""
"""317090 VARZELANDIA"";619;-;619"
"""317100 VAZANTE"";1073;-;1073"
"""317120 VESPASIANO"";2168;55;2223"
"""317130 VICOSA"";6704;1;6705"
"""317160 VIRGEM DA LAPA"";361;-;361"
"""317170 VIRGINIA"";344;-;344"
"""317180 VIRGINOPOLIS"";1149;-;1149"
"""317200 VISCONDE DO RIO BRANCO"";5015;-;5015"
"""320010 AFONSO CLAUDIO"";1618;-;1618"
"""320020 ALEGRE"";1192;-;1192"
"""320040 ANCHIETA"";735;-;735"
"""320050 APIACA"";33;-;33"
"""320060 ARACRUZ"";7277;-;7277"
"""320070 ATILIO VIVACQUA"";90;-;90"
"""320080 BAIXO GUANDU"";1920;-;1920"
"""320090 BARRA DE SAO FRANCISCO"";6285;-;6285"
"""320100 BOA ESPERANCA"";392;-;392"
"""320120 CACHOEIRO DE ITAPEMIRIM"";29677;3876;33553"
"""320130 CARIACICA"";6484;470;6954"
"""320140 CASTELO"";1286;-;1286"
"""320150 COLATINA"";23321;3264;26585"
"""320170 CONCEICAO DO CASTELO"";115;-;115"
"""320190 DOMINGOS MARTINS"";2031;-;2031"
"""320210 ECOPORANGA"";1255;-;1255"
"""320230 GUACUI"";4034;-;4034"
"""320240 GUARAPARI"";4269;-;4269"
"""320245 IBATIBA"";198;-;198"
"""320280 ITAPEMIRIM"";4603;-;4603"
"""320290 ITARANA"";292;-;292"
"""320300 IUNA"";1426;-;1426"
"""320305 JAGUARE"";681;-;681"
"""320310 JERONIMO MONTEIRO"";2668;-;2668"
"""320313 JOAO NEIVA"";626;-;626"
"""320316 LARANJA DA TERRA"";273;-;273"
"""320320 LINHARES"";14681;2056;16737"
"""320340 MIMOSO DO SUL"";1099;-;1099"
"""320350 MONTANHA"";876;-;876"
"""320360 MUCURICI"";270;-;270"
"""320370 MUNIZ FREIRE"";354;-;354"
"""320380 MUQUI"";324;-;324"
"""320390 NOVA VENECIA"";2640;-;2640"
"""320400 PANCAS"";95;-;95"
"""320405 PEDRO CANARIO"";1488;-;1488"
"""320410 PINHEIROS"";552;-;552"
"""320435 RIO BANANAL"";101;-;101"
"""320450 SANTA LEOPOLDINA"";1767;-;1767"
"""320455 SANTA MARIA DE JETIBA"";2561;-;2561"
"""320460 SANTA TERESA"";4625;-;4625"
"""320470 SAO GABRIEL DA PALHA"";563;-;563"
"""320480 SAO JOSE DO CALCADO"";3585;22;3607"
"""320490 SAO MATEUS"";17945;48;17993"
"""320500 SERRA"";31482;821;32303"
"""320503 VARGEM ALTA"";549;-;549"
"""320506 VENDA NOVA DO IMIGRANTE"";3830;-;3830"
"""320520 VILA VELHA"";34051;4654;38705"
"""320530 VITORIA"";53217;12112;65329"
"""330010 ANGRA DOS REIS"";11245;25;11270"
"""330015 APERIBE"";1368;-;1368"
"""330020 ARARUAMA"";5682;10;5692"
"""330022 AREAL"";293;-;293"
"""330023 ARMACAO DOS BUZIOS"";3576;59;3635"
"""330025 ARRAIAL DO CABO"";2754;90;2844"
"""330030 BARRA DO PIRAI"";5057;13;5070"
"""330040 BARRA MANSA"";11757;5212;16969"
"""330045 BELFORD ROXO"";11453;-;11453"
"""330050 BOM JARDIM"";1679;-;1679"
"""330060 BOM JESUS DO ITABAPOANA"";5739;357;6096"
"""330070 CABO FRIO"";10750;1695;12445"
"""330080 CACHOEIRAS DE MACACU"";3514;6;3520"
"""330090 CAMBUCI"";1977;2;1979"
"""330100 CAMPOS DOS GOYTACAZES"";39852;3234;43086"
"""330110 CANTAGALO"";2159;-;2159"
"""330120 CARMO"";1158;-;1158"
"""330130 CASIMIRO DE ABREU"";3038;2;3040"
"""330140 CONCEICAO DE MACABU"";319;-;319"
"""330150 CORDEIRO"";1211;-;1211"
"""330160 DUAS BARRAS"";418;-;418"
"""330170 DUQUE DE CAXIAS"";51830;1133;52963"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";482;-;482"
"""330185 GUAPIMIRIM"";2878;2;2880"
"""330190 ITABORAI"";8332;1;8333"
"""330200 ITAGUAI"";5208;83;5291"
"""330210 ITAOCARA"";1279;-;1279"
"""330220 ITAPERUNA"";9918;2950;12868"
"""330225 ITATIAIA"";1745;2;1747"
"""330227 JAPERI"";1039;-;1039"
"""330230 LAJE DO MURIAE"";255;-;255"
"""330240 MACAE"";15007;1038;16045"
"""330250 MAGE"";6138;158;6296"
"""330260 MANGARATIBA"";2519;1;2520"
"""330270 MARICA"";14111;52;14163"
"""330280 MENDES"";557;-;557"
"""330285 MESQUITA"";8701;-;8701"
"""330290 MIGUEL PEREIRA"";3284;-;3284"
"""330300 MIRACEMA"";1548;-;1548"
"""330310 NATIVIDADE"";877;-;877"
"""330320 NILOPOLIS"";5109;-;5109"
"""330330 NITEROI"";29451;2392;31843"
"""330340 NOVA FRIBURGO"";9102;958;10060"
"""330350 NOVA IGUACU"";33257;932;34189"
"""330360 PARACAMBI"";1568;-;1568"
"""330370 PARAIBA DO SUL"";4361;361;4722"
"""330380 PARATY"";2907;2;2909"
"""330390 PETROPOLIS"";17696;3016;20712"
"""330395 PINHEIRAL"";830;-;830"
"""330400 PIRAI"";2049;3;2052"
"""330411 PORTO REAL"";751;-;751"
"""330412 QUATIS"";631;-;631"
"""330414 QUEIMADOS"";5795;-;5795"
"""330415 QUISSAMA"";2166;1;2167"
"""330420 RESENDE"";10606;94;10700"
"""330430 RIO BONITO"";4542;163;4705"
"""330440 RIO CLARO"";729;-;729"
"""330450 RIO DAS FLORES"";481;-;481"
"""330452 RIO DAS OSTRAS"";6792;1;6793"
"""330455 RIO DE JANEIRO"";295217;43470;338687"
"""330460 SANTA MARIA MADALENA"";712;-;712"
"""330470 SANTO ANTONIO DE PADUA"";4549;-;4549"
"""330475 SAO FRANCISCO DE ITABAPOANA"";964;-;964"
"""330480 SAO FIDELIS"";2648;-;2648"
"""330490 SAO GONCALO"";34715;1411;36126"
"""330500 SAO JOAO DA BARRA"";2762;-;2762"
"""330510 SAO JOAO DE MERITI"";8405;-;8405"
"""330515 SAO JOSE DO VALE DO RIO PRETO"";736;-;736"
"""330520 SAO PEDRO DA ALDEIA"";2407;72;2479"
"""330530 SAO SEBASTIAO DO ALTO"";792;-;792"
"""330540 SAPUCAIA"";165;-;165"
"""330550 SAQUAREMA"";7714;42;7756"
"""330555 SEROPEDICA"";1214;-;1214"
"""330560 SILVA JARDIM"";441;-;441"
"""330570 SUMIDOURO"";343;-;343"
"""330575 TANGUA"";566;-;566"
"""330580 TERESOPOLIS"";10483;925;11408"
"""330590 TRAJANO DE MORAES"";597;-;597"
"""330600 TRES RIOS"";5305;46;5351"
"""330610 VALENCA"";8692;503;9195"
"""330615 VARRE-SAI"";254;-;254"
"""330620 VASSOURAS"";4807;1603;6410"
"""330630 VOLTA REDONDA"";25880;2921;28801"
"""350010 ADAMANTINA"";5172;4;5176"
"""350030 AGUAI"";447;-;447"
"""350050 AGUAS DE LINDOIA"";1422;-;1422"
"""350070 AGUDOS"";1231;-;1231"
"""350100 ALTINOPOLIS"";1776;175;1951"
"""350110 ALTO ALEGRE"";31;-;31"
"""350130 ALVARES MACHADO"";767;-;767"
"""350160 AMERICANA"";8367;369;8736"
"""350170 AMERICO BRASILIENSE"";5110;2093;7203"
"""350190 AMPARO"";4790;139;4929"
"""350210 ANDRADINA"";3378;4;3382"
"""350220 ANGATUBA"";1464;-;1464"
"""350250 APARECIDA"";3917;735;4652"
"""350260 APARECIDA D'OESTE"";78;-;78"
"""350270 APIAI"";2927;-;2927"
"""350280 ARACATUBA"";10205;1896;12101"
"""350310 ARANDU"";91;-;91"
"""350320 ARARAQUARA"";16623;4364;20987"
"""350330 ARARAS"";5507;661;6168"
"""350340 AREALVA"";149;-;149"
"""350390 ARUJA"";1840;-;1840"
"""350400 ASSIS"";9558;505;10063"
"""350410 ATIBAIA"";4508;1;4509"
"""350420 AURIFLAMA"";2269;-;2269"
"""350450 AVARE"";7380;211;7591"
"""350520 BARIRI"";1884;-;1884"
"""350530 BARRA BONITA"";1968;1;1969"
"""350550 BARRETOS"";20219;11259;31478"
"""350570 BARUERI"";35259;2278;37537"
"""350580 BASTOS"";1354;-;1354"
"""350590 BATATAIS"";4055;319;4374"
"""350600 BAURU"";35750;6031;41781"
"""350610 BEBEDOURO"";8122;5;8127"
"""350630 BERNARDINO DE CAMPOS"";687;-;687"
"""350635 BERTIOGA"";3021;190;3211"
"""350640 BILAC"";175;-;175"
"""350650 BIRIGUI"";4532;3;4535"
"""350670 BOA ESPERANCA DO SUL"";42;-;42"
"""350680 BOCAINA"";163;-;163"
"""350700 BOITUVA"";2634;-;2634"
"""350710 BOM JESUS DOS PERDOES"";241;-;241"
"""350740 BORBOREMA"";752;-;752"
"""350750 BOTUCATU"";22728;5082;27810"
"""350760 BRAGANCA PAULISTA"";15648;2841;18489"
"""350790 BROTAS"";831;-;831"
"""350810 BURITAMA"";681;-;681"
"""350840 CABREUVA"";532;-;532"
"""350850 CACAPAVA"";3562;1;3563"
"""350860 CACHOEIRA PAULISTA"";123;1;124"
"""350870 CACONDE"";1315;-;1315"
"""350880 CAFELANDIA"";842;-;842"
"""350900 CAIEIRAS"";4248;-;4248"
"""350920 CAJAMAR"";3284;-;3284"
"""350930 CAJOBI"";506;-;506"
"""350940 CAJURU"";3223;2;3225"
"""350950 CAMPINAS"";75169;13289;88458"
"""350960 CAMPO LIMPO PAULISTA"";3975;-;3975"
"""350970 CAMPOS DO JORDAO"";2680;-;2680"
"""351000 CANDIDO MOTA"";2183;-;2183"
"""351020 CAPAO BONITO"";2555;230;2785"
"""351040 CAPIVARI"";2707;1;2708"
"""351050 CARAGUATATUBA"";20016;1798;21814"
"""351060 CARAPICUIBA"";19891;251;20142"
"""351070 CARDOSO"";426;-;426"
"""351080 CASA BRANCA"";2051;1;2052"
"""351100 CASTILHO"";447;-;447"
"""351110 CATANDUVA"";15846;2304;18150"
"""351140 CERQUEIRA CESAR"";1546;102;1648"
"""351150 CERQUILHO"";401;-;401"
"""351160 CESARIO LANGE"";536;-;536"
"""351170 CHARQUEADA"";322;-;322"
"""351190 CLEMENTINA"";284;-;284"
"""351200 COLINA"";1187;7;1194"
"""351210 COLOMBIA"";19;-;19"
"""351220 CONCHAL"";1694;308;2002"
"""351230 CONCHAS"";370;-;370"
"""351280 COSMOPOLIS"";1684;-;1684"
"""351300 COTIA"";13305;1133;14438"
"""351310 CRAVINHOS"";22;-;22"
"""351340 CRUZEIRO"";5720;53;5773"
"""351350 CUBATAO"";6474;6;6480"
"""351360 CUNHA"";1277;-;1277"
"""351370 DESCALVADO"";1654;135;1789"
"""351380 DIADEMA"";22388;916;23304"
"""351390 DIVINOLANDIA"";4460;127;4587"
"""351410 DOIS CORREGOS"";1450;-;1450"
"""351440 DRACENA"";3534;2;3536"
"""351450 DUARTINA"";1366;131;1497"
"""351500 EMBU DAS ARTES"";4053;-;4053"
"""351510 EMBU-GUACU"";1461;-;1461"
"""351518 ESPIRITO SANTO DO PINHAL"";4044;-;4044"
"""351520 ESTRELA D'OESTE"";741;-;741"
"""351540 FARTURA"";922;-;922"
"""351550 FERNANDOPOLIS"";5944;130;6074"
"""351570 FERRAZ DE VASCONCELOS"";6724;9;6733"
"""351600 FLORIDA PAULISTA"";830;-;830"
"""351620 FRANCA"";21651;2612;24263"
"""351630 FRANCISCO MORATO"";12281;1;12282"
"""351640 FRANCO DA ROCHA"";7195;1482;8677"
"""351660 GALIA"";115;-;115"
"""351670 GARCA"";3090;-;3090"
"""351690 GENERAL SALGADO"";486;-;486"
"""351700 GETULINA"";379;-;379"
"""351740 GUAIRA"";3047;98;3145"
"""351760 GUAPIARA"";91;-;91"
"""351770 GUARA"";1077;-;1077"
"""351780 GUARACAI"";583;-;583"
"""351820 GUARARAPES"";1640;-;1640"
"""351830 GUARAREMA"";1188;-;1188"
"""351840 GUARATINGUETA"";5898;801;6699"
"""351860 GUARIBA"";1608;-;1608"
"""351870 GUARUJA"";13652;619;14271"
"""351880 GUARULHOS"";52685;3130;55815"
"""351900 HERCULANDIA"";878;-;878"
"""351907 HORTOLANDIA"";5669;1;5670"
"""351910 IACANGA"";564;-;564"
"""351930 IBATE"";823;-;823"
"""351940 IBIRA"";439;-;439"
"""351960 IBITINGA"";4349;99;4448"
"""351970 IBIUNA"";3565;-;3565"
"""351990 IEPE"";601;-;601"
"""352010 IGARAPAVA"";1275;-;1275"
"""352040 ILHABELA"";3751;1;3752"
"""352044 ILHA SOLTEIRA"";2347;-;2347"
"""352050 INDAIATUBA"";17983;2527;20510"
"""352070 INDIAPORA"";399;-;399"
"""352090 IPAUSSU"";521;-;521"
"""352130 IPUA"";816;-;816"
"""352170 ITABERA"";1265;-;1265"
"""352180 ITAI"";544;-;544"
"""352190 ITAJOBI"";707;-;707"
"""352210 ITANHAEM"";12429;2;12431"
"""352220 ITAPECERICA DA SERRA"";15242;1896;17138"
"""352230 ITAPETININGA"";10163;4;10167"
"""352240 ITAPEVA"";8823;497;9320"
"""352250 ITAPEVI"";16130;1;16131"
"""352260 ITAPIRA"";6347;13;6360"
"""352270 ITAPOLIS"";2843;1;2844"
"""352280 ITAPORANGA"";1202;-;1202"
"""352290 ITAPUI"";217;-;217"
"""352310 ITAQUAQUECETUBA"";15156;68;15224"
"""352320 ITARARE"";4154;-;4154"
"""352340 ITATIBA"";5973;3;5976"
"""352350 ITATINGA"";299;-;299"
"""352360 ITIRAPINA"";126;-;126"
"""352390 ITU"";8440;91;8531"
"""352400 ITUPEVA"";2108;-;2108"
"""352410 ITUVERAVA"";3564;8;3572"
"""352420 JABORANDI"";64;-;64"
"""352430 JABOTICABAL"";2134;-;2134"
"""352440 JACAREI"";11447;1342;12789"
"""352450 JACI"";766;-;766"
"""352470 JAGUARIUNA"";3439;20;3459"
"""352480 JALES"";6553;1731;8284"
"""352520 JARINU"";570;-;570"
"""352530 JAU"";18185;8725;26910"
"""352550 JOANOPOLIS"";216;-;216"
"""352570 JOSE BONIFACIO"";1731;-;1731"
"""352590 JUNDIAI"";44534;3029;47563"
"""352600 JUNQUEIROPOLIS"";1204;-;1204"
"""352640 LARANJAL PAULISTA"";1514;-;1514"
"""352670 LEME"";5529;1;5530"
"""352680 LENCOIS PAULISTA"";2587;-;2587"
"""352690 LIMEIRA"";13901;2317;16218"
"""352710 LINS"";6044;91;6135"
"""352720 LORENA"";5419;23;5442"
"""352730 LOUVEIRA"";2811;29;2840"
"""352740 LUCELIA"";533;-;533"
"""352800 MACATUBA"";755;-;755"
"""352810 MACAUBAL"";60;-;60"
"""352850 MAIRIPORA"";3455;-;3455"
"""352880 MARACAI"";922;-;922"
"""352900 MARILIA"";23337;4539;27876"
"""352920 MARTINOPOLIS"";2119;-;2119"
"""352930 MATAO"";4953;802;5755"
"""352940 MAUA"";15499;6;15505"
"""352970 MIGUELOPOLIS"";1188;-;1188"
"""353010 MIRANDOPOLIS"";3648;2;3650"
"""353030 MIRASSOL"";2056;-;2056"
"""353050 MOCOCA"";4976;9;4985"
"""353060 MOGI DAS CRUZES"";29383;3424;32807"
"""353070 MOGI GUACU"";8876;1210;10086"
"""353080 MOGI MIRIM"";4199;319;4518"
"""353110 MONGAGUA"";888;-;888"
"""353130 MONTE ALTO"";2667;-;2667"
"""353140 MONTE APRAZIVEL"";2361;-;2361"
"""353150 MONTE AZUL PAULISTA"";1075;263;1338"
"""353180 MONTE MOR"";1124;-;1124"
"""353190 MORRO AGUDO"";1815;5;1820"
"""353200 MORUNGABA"";162;-;162"
"""353240 NAZARE PAULISTA"";566;-;566"
"""353250 NEVES PAULISTA"";48;-;48"
"""353260 NHANDEARA"";1829;-;1829"
"""353290 NOVA EUROPA"";259;-;259"
"""353300 NOVA GRANADA"";1551;-;1551"
"""353340 NOVA ODESSA"";1454;-;1454"
"""353350 NOVO HORIZONTE"";2475;-;2475"
"""353390 OLIMPIA"";3714;2;3716"
"""353430 ORLANDIA"";2509;-;2509"
"""353440 OSASCO"";27770;318;28088"
"""353460 OSVALDO CRUZ"";2475;-;2475"
"""353470 OURINHOS"";11312;1171;12483"
"""353475 OUROESTE"";604;-;604"
"""353520 PALMEIRA D'OESTE"";843;-;843"
"""353530 PALMITAL"";1914;-;1914"
"""353550 PARAGUACU PAULISTA"";4180;-;4180"
"""353580 PARANAPANEMA"";824;-;824"
"""353620 PARIQUERA-ACU"";8723;516;9239"
"""353630 PATROCINIO PAULISTA"";819;-;819"
"""353650 PAULINIA"";8266;76;8342"
"""353660 PAULO DE FARIA"";117;-;117"
"""353670 PEDERNEIRAS"";2118;-;2118"
"""353700 PEDREGULHO"";944;-;944"
"""353710 PEDREIRA"";1048;-;1048"
"""353730 PENAPOLIS"";5783;8;5791"
"""353740 PEREIRA BARRETO"";845;1;846"
"""353780 PIEDADE"";2791;-;2791"
"""353790 PILAR DO SUL"";1000;-;1000"
"""353800 PINDAMONHANGABA"";7272;2;7274"
"""353860 PIRACAIA"";659;-;659"
"""353870 PIRACICABA"";31779;7695;39474"
"""353880 PIRAJU"";2211;-;2211"
"""353890 PIRAJUI"";1467;-;1467"
"""353900 PIRANGI"";1069;-;1069"
"""353930 PIRASSUNUNGA"";2566;-;2566"
"""353940 PIRATININGA"";233;-;233"
"""353950 PITANGUEIRAS"";1652;-;1652"
"""354000 POMPEIA"";696;-;696"
"""354020 PONTAL"";1536;223;1759"
"""354040 POPULINA"";201;-;201"
"""354060 PORTO FELIZ"";3834;297;4131"
"""354070 PORTO FERREIRA"";1983;1;1984"
"""354080 POTIRENDABA"";893;-;893"
"""354100 PRAIA GRANDE"";9705;20;9725"
"""354120 PRESIDENTE BERNARDES"";1391;-;1391"
"""354130 PRESIDENTE EPITACIO"";3022;-;3022"
"""354140 PRESIDENTE PRUDENTE"";32237;7018;39255"
"""354150 PRESIDENTE VENCESLAU"";2505;3;2508"
"""354160 PROMISSAO"";3346;1;3347"
"""354190 QUELUZ"";203;-;203"
"""354220 RANCHARIA"";3774;-;3774"
"""354240 REGENTE FEIJO"";797;-;797"
"""354260 REGISTRO"";11048;117;11165"
"""354290 RIBEIRAO BONITO"";273;-;273"
"""354300 RIBEIRAO BRANCO"";371;-;371"
"""354330 RIBEIRAO PIRES"";2134;-;2134"
"""354340 RIBEIRAO PRETO"";72005;16251;88256"
"""354380 RINOPOLIS"";230;-;230"
"""354390 RIO CLARO"";9198;822;10020"
"""354400 RIO DAS PEDRAS"";894;-;894"
"""354420 RIOLANDIA"";151;-;151"
"""354425 ROSANA"";3251;-;3251"
"""354490 SALES OLIVEIRA"";322;-;322"
"""354500 SALESOPOLIS"";524;-;524"
"""354520 SALTO"";5114;-;5114"
"""354530 SALTO DE PIRAPORA"";2308;-;2308"
"""354540 SALTO GRANDE"";450;-;450"
"""354560 SANTA ADELIA"";675;-;675"
"""354580 SANTA BARBARA D'OESTE"";7994;762;8756"
"""354630 SANTA CRUZ DAS PALMEIRAS"";1318;1;1319"
"""354640 SANTA CRUZ DO RIO PARDO"";4315;1;4316"
"""354660 SANTA FE DO SUL"";3134;8;3142"
"""354680 SANTA ISABEL"";2250;-;2250"
"""354730 SANTANA DE PARNAIBA"";4123;-;4123"
"""354750 SANTA RITA DO PASSA QUATRO"";1531;1;1532"
"""354760 SANTA ROSA DE VITERBO"";909;236;1145"
"""354770 SANTO ANASTACIO"";1832;-;1832"
"""354780 SANTO ANDRE"";46184;6686;52870"
"""354790 SANTO ANTONIO DA ALEGRIA"";111;-;111"
"""354850 SANTOS"";30260;2944;33204"
"""354860 SAO BENTO DO SAPUCAI"";491;-;491"
"""354870 SAO BERNARDO DO CAMPO"";33402;2345;35747"
"""354880 SAO CAETANO DO SUL"";11849;379;12228"
"""354890 SAO CARLOS"";16489;2189;18678"
"""354910 SAO JOAO DA BOA VISTA"";5362;522;5884"
"""354940 SAO JOAQUIM DA BARRA"";3159;-;3159"
"""354970 SAO JOSE DO RIO PARDO"";4591;100;4691"
"""354980 SAO JOSE DO RIO PRETO"";67129;14237;81366"
"""354990 SAO JOSE DOS CAMPOS"";46423;8286;54709"
"""355000 SAO LUIS DO PARAITINGA"";204;-;204"
"""355010 SAO MANUEL"";1345;-;1345"
"""355020 SAO MIGUEL ARCANJO"";1392;-;1392"
"""355030 SAO PAULO"";632241;95174;727415"
"""355040 SAO PEDRO"";3299;400;3699"
"""355060 SAO ROQUE"";4070;-;4070"
"""355070 SAO SEBASTIAO"";5348;4;5352"
"""355080 SAO SEBASTIAO DA GRAMA"";572;-;572"
"""355090 SAO SIMAO"";314;-;314"
"""355100 SAO VICENTE"";10169;1151;11320"
"""355150 SERRANA"";4403;10;4413"
"""355160 SERRA NEGRA"";1356;-;1356"
"""355170 SERTAOZINHO"";5625;709;6334"
"""355200 SILVEIRAS"";36;-;36"
"""355210 SOCORRO"";3031;-;3031"
"""355220 SOROCABA"";52390;6048;58438"
"""355230 SUD MENNUCCI"";281;-;281"
"""355240 SUMARE"";12646;331;12977"
"""355250 SUZANO"";7980;-;7980"
"""355260 TABAPUA"";738;-;738"
"""355270 TABATINGA"";839;-;839"
"""355280 TABOAO DA SERRA"";21137;1183;22320"
"""355300 TAGUAI"";632;-;632"
"""355330 TAMBAU"";1290;-;1290"
"""355340 TANABI"";1420;-;1420"
"""355360 TAPIRATIBA"";347;-;347"
"""355370 TAQUARITINGA"";4696;1;4697"
"""355380 TAQUARITUBA"";2110;1;2111"
"""355400 TATUI"";5238;5;5243"
"""355410 TAUBATE"";20107;3698;23805"
"""355430 TEODORO SAMPAIO"";846;-;846"
"""355440 TERRA ROXA"";53;-;53"
"""355450 TIETE"";2126;-;2126"
"""355470 TORRINHA"";93;-;93"
"""355500 TUPA"";7682;337;8019"
"""355510 TUPI PAULISTA"";1112;-;1112"
"""355540 UBATUBA"";4893;17;4910"
"""355580 URANIA"";235;-;235"
"""355600 URUPES"";490;-;490"
"""355620 VALINHOS"";4118;2;4120"
"""355630 VALPARAISO"";764;-;764"
"""355640 VARGEM GRANDE DO SUL"";2327;-;2327"
"""355650 VARZEA PAULISTA"";887;-;887"
"""355670 VINHEDO"";5802;21;5823"
"""355680 VIRADOURO"";387;-;387"
"""355700 VOTORANTIM"";4133;80;4213"
"""355710 VOTUPORANGA"";9473;961;10434"
"""355720 CHAVANTES"";1160;-;1160"
"""410050 ALTONIA"";576;-;576"
"""410060 ALTO PARANA"";788;-;788"
"""410080 ALVORADA DO SUL"";78;-;78"
"""410090 AMAPORA"";148;-;148"
"""410100 AMPERE"";1637;-;1637"
"""410110 ANDIRA"";938;-;938"
"""410120 ANTONINA"";426;-;426"
"""410140 APUCARANA"";14424;1059;15483"
"""410150 ARAPONGAS"";13621;6903;20524"
"""410160 ARAPOTI"";3594;-;3594"
"""410170 ARARUNA"";553;-;553"
"""410180 ARAUCARIA"";7621;8;7629"
"""410190 ASSAI"";426;-;426"
"""410200 ASSIS CHATEAUBRIAND"";4910;1;4911"
"""410210 ASTORGA"";3525;-;3525"
"""410240 BANDEIRANTES"";3338;-;3338"
"""410280 BELA VISTA DO PARAISO"";232;-;232"
"""410290 BITURUNA"";783;-;783"
"""410305 BOA VISTA DA APARECIDA"";595;-;595"
"""410310 BOCAIUVA DO SUL"";68;-;68"
"""410345 CAFELANDIA"";315;-;315"
"""410360 CAMBARA"";487;-;487"
"""410370 CAMBE"";5975;1;5976"
"""410390 CAMPINA DA LAGOA"";1473;-;1473"
"""410400 CAMPINA GRANDE DO SUL"";28436;7599;36035"
"""410420 CAMPO LARGO"";61397;11224;72621"
"""410430 CAMPO MOURAO"";13509;1792;15301"
"""410440 CANDIDO DE ABREU"";341;-;341"
"""410442 CANDOI"";1293;-;1293"
"""410450 CAPANEMA"";1014;-;1014"
"""410460 CAPITAO LEONIDAS MARQUES"";1669;-;1669"
"""410470 CARLOPOLIS"";6379;-;6379"
"""410480 CASCAVEL"";33986;21406;55392"
"""410490 CASTRO"";5310;-;5310"
"""410510 CENTENARIO DO SUL"";250;-;250"
"""410520 CERRO AZUL"";628;-;628"
"""410530 CEU AZUL"";2266;-;2266"
"""410540 CHOPINZINHO"";3026;17;3043"
"""410550 CIANORTE"";7655;1103;8758"
"""410560 CIDADE GAUCHA"";319;-;319"
"""410570 CLEVELANDIA"";899;-;899"
"""410580 COLOMBO"";3737;1;3738"
"""410590 COLORADO"";5755;16;5771"
"""410620 CONTENDA"";173;-;173"
"""410630 CORBELIA"";3112;-;3112"
"""410640 CORNELIO PROCOPIO"";9599;9;9608"
"""410650 CORONEL VIVIDA"";1570;-;1570"
"""410660 CRUZEIRO DO OESTE"";770;-;770"
"""410670 CRUZEIRO DO SUL"";80;-;80"
"""410680 CRUZ MACHADO"";564;-;564"
"""410690 CURITIBA"";156946;28820;185766"
"""410710 DIAMANTE DO NORTE"";102;-;102"
"""410720 DOIS VIZINHOS"";3859;-;3859"
"""410750 ENGENHEIRO BELTRAO"";1505;1;1506"
"""410753 ENTRE RIOS DO OESTE"";278;-;278"
"""410760 FAXINAL"";2941;-;2941"
"""410765 FAZENDA RIO GRANDE"";6251;-;6251"
"""410775 FIGUEIRA"";183;-;183"
"""410790 FLORESTA"";269;-;269"
"""410800 FLORESTOPOLIS"";123;-;123"
"""410820 FORMOSA DO OESTE"";941;-;941"
"""410830 FOZ DO IGUACU"";24042;2161;26203"
"""410840 FRANCISCO BELTRAO"";20174;3862;24036"
"""410860 GOIOERE"";3289;1;3290"
"""410880 GUAIRA"";2012;1;2013"
"""410890 GUAIRACA"";80;-;80"
"""410930 GUARANIACU"";2226;-;2226"
"""410940 GUARAPUAVA"";21725;3089;24814"
"""410960 GUARATUBA"";1037;-;1037"
"""410970 IBAITI"";413;-;413"
"""410975 IBEMA"";434;-;434"
"""410980 IBIPORA"";5330;1;5331"
"""411030 INAJA"";38;-;38"
"""411040 INDIANOPOLIS"";402;-;402"
"""411060 IPORA"";609;-;609"
"""411070 IRATI"";5307;10;5317"
"""411100 ITAMBARACA"";257;-;257"
"""411125 ITAPERUCU"";1083;-;1083"
"""411130 ITAUNA DO SUL"";125;-;125"
"""411140 IVAI"";231;-;231"
"""411150 IVAIPORA"";10559;7;10566"
"""411170 JABOTI"";143;-;143"
"""411180 JACAREZINHO"";4303;1004;5307"
"""411190 JAGUAPITA"";311;-;311"
"""411200 JAGUARIAIVA"";1724;76;1800"
"""411210 JANDAIA DO SUL"";2979;553;3532"
"""411240 JAPURA"";699;-;699"
"""411250 JARDIM ALEGRE"";871;-;871"
"""411275 JESUITAS"";668;-;668"
"""411280 JOAQUIM TAVORA"";414;-;414"
"""411300 JUSSARA"";244;-;244"
"""411310 KALORE"";177;-;177"
"""411320 LAPA"";3156;2;3158"
"""411330 LARANJEIRAS DO SUL"";5885;1;5886"
"""411345 LINDOESTE"";456;-;456"
"""411350 LOANDA"";6509;-;6509"
"""411370 LONDRINA"";61284;10019;71303"
"""411375 LUNARDELLI"";384;-;384"
"""411380 LUPIONOPOLIS"";68;-;68"
"""411390 MALLET"";500;-;500"
"""411420 MANDAGUARI"";1876;-;1876"
"""411430 MANDIRITUBA"";469;-;469"
"""411440 MANGUEIRINHA"";836;-;836"
"""411450 MANOEL RIBAS"";378;-;378"
"""411460 MARECHAL CANDIDO RONDON"";1159;-;1159"
"""411500 MARILENA"";328;-;328"
"""411520 MARINGA"";38202;10373;48575"
"""411560 MATELANDIA"";2013;-;2013"
"""411570 MATINHOS"";263;-;263"
"""411580 MEDIANEIRA"";3748;-;3748"
"""411600 MIRASELVA"";33;-;33"
"""411605 MISSAL"";2134;-;2134"
"""411620 MORRETES"";381;-;381"
"""411670 NOVA AURORA"";4309;-;4309"
"""411680 NOVA CANTU"";153;-;153"
"""411690 NOVA ESPERANCA"";559;-;559"
